Name,Year,0ft,5ft,10ft,15ft,20ft,25ft,30ft,35ft,40ft,45ft,50ft,55ft,60ft,65ft,70ft,75ft,80ft,85ft,90ft
"Torres, Gleyber - RHB",2018,0.00,0.54,0.84,1.11,1.36,1.59,1.80,2.01,2.20,2.40,2.58,2.77,2.95,3.13,3.31,3.48,3.66,3.84,4.02
"Torres, Gleyber - RHB",2019,0.00,0.55,0.85,1.12,1.37,1.60,1.82,2.03,2.23,2.42,2.61,2.80,2.98,3.16,3.35,3.53,3.71,3.90,4.09
"Torres, Gleyber - RHB",2020,0.00,0.57,0.91,1.18,1.44,1.67,1.89,2.09,2.30,2.49,2.69,2.88,3.06,3.25,3.44,3.62,3.81,4.00,4.20
"Torres, Gleyber - RHB",2021,0.00,0.56,0.89,1.15,1.40,1.62,1.83,2.04,2.24,2.43,2.62,2.80,2.98,3.17,3.35,3.53,3.71,3.89,4.08
"Torres, Gleyber - RHB",2022,0.00,0.56,0.89,1.16,1.41,1.64,1.85,2.06,2.26,2.45,2.64,2.83,3.01,3.19,3.37,3.55,3.73,3.91,4.10

