Year,Pitch Type,Team,RV/100,Run Value,Pitches,%,PA,BA,SLG,wOBA,Whiff%,K%,PutAway %,xBA,xSLG,xwOBA,Hard Hit %
2022,4-Seamer,,0.0,0,871,33.9,187,.265,.531,.385,26.3,24.6,17.3,.246,.440,.347,52.1
2022,Changeup,,0.4,2,456,17.7,131,.275,.400,.319,30.1,20.6,20.8,.217,.315,.266,20.2
2022,Curveball,,-1.4,-5,340,13.2,87,.215,.367,.290,33.5,20.7,17.3,.220,.379,.296,37.7
2022,Slider,,-0.7,-2,326,12.7,100,.200,.305,.253,34.2,36.0,27.1,.180,.283,.220,50.0
2022,Sinker,,1.0,3,303,11.8,71,.338,.477,.398,18.4,16.9,19.4,.298,.415,.331,46.3
2022,Cutter,,2.6,6,213,8.3,41,.485,.697,.570,12.5,7.3,5.7,.413,.598,.492,36.7
2022,Splitter,,-5.6,-2,35,1.4,13,.083,.083,.192,30.4,38.5,41.7,.148,.179,.187,14.3
2022,N/A,,10.4,1,10,0.4,3,.667,.667,.600,0.0,0.0,0.0,.382,.489,.385,66.7
2021,4-Seamer,,0.9,9,918,40.8,191,.264,.535,.390,28.5,29.3,21.0,.225,.423,.345,49.5
2021,Slider,,0.1,0,344,15.3,90,.145,.329,.271,42.9,41.1,27.8,.171,.370,.295,35.0
2021,Changeup,,1.1,4,325,14.4,80,.253,.387,.302,37.0,18.8,17.6,.210,.296,.246,23.0
2021,Sinker,,-0.6,-2,268,11.9,70,.213,.361,.319,23.3,24.3,28.8,.273,.457,.361,57.8
2021,Curveball,,0.6,1,203,9.0,59,.241,.519,.356,38.9,33.9,29.0,.236,.424,.315,44.1
2021,Cutter,,-0.2,0,155,6.9,33,.167,.333,.282,18.6,21.2,19.4,.206,.368,.288,30.4
2021,Splitter,,1.4,0,34,1.5,11,.222,.333,.323,56.3,36.4,28.6,.206,.503,.367,20.0
2021,N/A,,-19.7,-1,3,0.1,1,.000,.000,.000,0.0,0.0,--,.449,.498,.408,100.0
2020,4-Seamer,,-0.2,-1,336,35.7,83,.246,.507,.379,31.5,24.1,22.0,.259,.525,.392,51.0
2020,Changeup,,-0.7,-1,152,16.2,31,.143,.143,.242,52.5,29.0,26.5,.204,.228,.243,21.1
2020,Sinker,,3.6,5,146,15.5,28,.391,.739,.518,26.5,28.6,22.9,.265,.520,.394,53.3
2020,Slider,,3.5,5,144,15.3,38,.273,.697,.439,36.4,23.7,17.3,.269,.485,.367,66.7
2020,Curveball,,-2.2,-2,101,10.7,29,.185,.296,.225,41.7,41.4,37.5,.247,.391,.288,50.0
2020,Cutter,,5.3,2,47,5.0,15,.462,.923,.597,28.0,20.0,30.0,.440,.853,.564,40.0
2020,Splitter,,-5.7,-1,10,1.1,5,.200,.200,.180,20.0,40.0,40.0,.143,.154,.134,33.3
2019,4-Seamer,,-1.8,-5,277,43.7,56,.135,.308,.221,32.1,30.4,19.5,.151,.404,.258,31.4
2019,Sinker,,3.6,4,99,15.6,30,.292,.708,.472,27.9,26.7,33.3,.282,.690,.458,50.0
2019,Changeup,,5.9,5,81,12.8,21,.333,.667,.505,40.9,14.3,13.6,.266,.588,.397,26.7
2019,Curveball,,4.5,3,67,10.6,18,.412,.882,.529,26.8,33.3,23.1,.220,.475,.305,45.5
2019,Slider,,7.4,5,65,10.3,19,.529,1.059,.634,22.2,15.8,14.3,.382,.648,.432,60.0
2019,Cutter,,-7.8,-2,27,4.3,6,.000,.000,.000,6.7,16.7,16.7,.118,.134,.108,20.0
2019,Splitter,,-7.6,-1,14,2.2,5,.200,.200,.180,28.6,0.0,0.0,.560,.652,.533,20.0
2018,4-Seamer,,-0.3,-2,654,34.1,144,.178,.314,.300,44.6,42.4,29.5,.158,.309,.290,32.2
2018,Sinker,,3.4,13,380,19.8,91,.361,.694,.519,27.5,24.2,22.2,.301,.617,.454,56.0
2018,Slider,,-2.1,-7,310,16.2,74,.119,.224,.197,36.1,47.3,27.6,.145,.270,.228,43.8
2018,Changeup,,-0.7,-2,236,12.3,60,.250,.393,.320,39.6,30.0,31.6,.270,.430,.327,28.9
2018,Curveball,,1.3,3,204,10.6,42,.243,.324,.301,38.6,45.2,26.4,.222,.354,.302,55.6
2018,Cutter,,1.8,2,102,5.3,32,.296,.556,.414,34.7,34.4,34.4,.170,.396,.309,31.3
2018,Splitter,,5.8,2,29,1.5,10,.400,.700,.470,26.3,10.0,9.1,.390,.692,.464,33.3
2017,4-Seamer,,-1.3,-7,544,33.6,120,.220,.450,.328,27.8,25.8,21.8,.231,.458,.334,37.8
2017,Sinker,,3.0,11,380,23.5,100,.333,.644,.459,24.7,21.0,23.9,.294,.558,.401,42.4
2017,Changeup,,3.2,7,225,13.9,61,.305,.712,.453,42.0,21.3,20.6,.311,.545,.371,34.8
2017,Slider,,-2.6,-5,188,11.6,51,.167,.313,.232,49.1,58.8,39.0,.136,.324,.220,44.4
2017,Curveball,,1.4,2,137,8.5,37,.229,.514,.355,43.7,56.8,39.6,.236,.532,.338,57.1
2017,Cutter,,-1.0,-1,84,5.2,23,.238,.381,.302,33.3,30.4,28.0,.276,.507,.360,35.7
2017,Splitter,,-3.2,-2,48,3.0,13,.167,.250,.165,40.7,46.2,26.1,.143,.184,.129,28.6
2017,Knuckleball,,-2.2,0,9,0.6,2,.000,.000,.450,33.3,0.0,0.0,.097,.139,.097,0.0
