Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Houston Astros,MLB,vs Left,,,,29,,,78.0,313,66,,,10,15,63,1.04
Houston Astros,MLB,vs Right,,,,29,,,86.0,368,88,,,19,23,71,1.29
