Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Corpus Christi Hooks,Double-A,May,0,0,0.00,1,1,0,3.2,13,2,0,0,0,2,3,1.09
FCL Astros,Rookie,August,0,0,0.00,1,1,0,3.0,11,1,0,0,0,0,6,0.33
Sugar Land Skeeters,Triple-A,August,1,0,2.00,2,2,0,9.0,32,5,2,2,2,0,11,0.56
