Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Oklahoma City Dodgers,Triple-A,Home Games,126,106,18,28,6,2,5,20,17,22,0,0,2,.264,.373,.500,.873
Oklahoma City Dodgers,Triple-A,Away Games,144,118,30,32,5,0,15,34,23,27,1,0,1,.271,.389,.695,1.084
Oklahoma City Dodgers,Triple-A,Day Games,58,48,14,16,4,2,4,17,9,10,0,0,1,.333,.448,.750,1.198
Oklahoma City Dodgers,Triple-A,Night Games,212,176,34,44,7,0,16,37,31,39,1,0,2,.250,.363,.563,.926
Oklahoma City Dodgers,Triple-A,Leading Off,36,29,,9,3,0,1,2,7,4,,,0,.310,.444,.517,.961
Oklahoma City Dodgers,Triple-A,Late / Close,20,20,,5,0,0,3,7,0,6,,,0,.250,.250,.700,.950
