Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
ACL Angels,Rookie,vs Left,2,1,,0,0,0,0,0,1,1,,,0,.000,.500,.000,.500
Salt Lake Bees,Triple-A,vs Left,12,11,,4,2,0,0,4,1,3,,,0,.364,.417,.545,.962
ACL Angels,Rookie,vs Right,6,6,,1,1,0,0,0,0,1,,,0,.167,.167,.333,.500
Salt Lake Bees,Triple-A,vs Right,47,38,,17,7,0,4,6,8,9,,,1,.447,.553,.947,1.500
