Season,Tm,LG,L,POS,G,GS,INN,TC,PO,A,E,DP,RF,FPCT%
2015,2 Teams,,Minors,DH,7,7,0.0,0,0,0,0,0,,.000
2015,2 Teams,,Minors,C,49,49,420.2,395,341,50,4,10,,.990
2015,2 Teams,,Minors,DH,7,7,0.0,0,0,0,0,0,,.000
2015,2 Teams,,Minors,C,49,49,420.2,395,341,50,4,10,,.990
2015,2 Teams,,Minors,DH,7,7,0.0,0,0,0,0,0,,.000
2015,2 Teams,,Minors,C,49,49,420.2,395,341,50,4,10,,.990
2015,Orem Owlz,PIO,ROK,C,29,29,247.2,244,206,34,4,7,,.984
2015,Orem Owlz,PIO,ROK,DH,3,3,0.0,0,0,0,0,0,,.000
2015,Burlington Bees,MID,A(Full),C,20,20,173.0,151,135,16,0,3,,1.000
2015,Burlington Bees,MID,A(Full),DH,4,4,0.0,0,0,0,0,0,,.000
2016,Inland Empire 66ers,CAL,A(Adv),C,90,90,792.1,783,685,93,5,3,,.994
2016,Inland Empire 66ers,CAL,A(Adv),DH,33,33,0.0,0,0,0,0,0,,.000
2017,2 Teams,,Minors,DH,24,24,0.0,0,0,0,0,0,,.000
2017,2 Teams,,Minors,C,63,62,557.1,610,530,73,7,6,,.989
2017,2 Teams,,Minors,DH,24,24,0.0,0,0,0,0,0,,.000
2017,2 Teams,,Minors,C,63,62,557.1,610,530,73,7,6,,.989
2017,2 Teams,,Minors,DH,24,24,0.0,0,0,0,0,0,,.000
2017,2 Teams,,Minors,C,63,62,557.1,610,530,73,7,6,,.989
2017,Inland Empire 66ers,CAL,A(Adv),C,42,41,371.1,427,364,60,3,6,,.993
2017,Inland Empire 66ers,CAL,A(Adv),DH,12,12,0.0,0,0,0,0,0,,.000
2017,Mobile BayBears,SOU,AA,C,21,21,186.0,183,166,13,4,0,,.978
2017,Mobile BayBears,SOU,AA,DH,12,12,0.0,0,0,0,0,0,,.000
2018,2 Teams,,Minors,3B,86,86,751.0,175,49,114,12,10,,.931
2018,2 Teams,,Minors,DH,16,16,0.0,0,0,0,0,0,,.000
2018,2 Teams,,Minors,3B,86,86,751.0,175,49,114,12,10,,.931
2018,2 Teams,,Minors,DH,16,16,0.0,0,0,0,0,0,,.000
2018,2 Teams,,Minors,3B,86,86,751.0,175,49,114,12,10,,.931
2018,2 Teams,,Minors,DH,16,16,0.0,0,0,0,0,0,,.000
2018,Mobile BayBears,SOU,AA,3B,33,33,285.0,67,22,39,6,6,,.910
2018,Mobile BayBears,SOU,AA,DH,9,9,0.0,0,0,0,0,0,,.000
2018,Salt Lake Bees,PCL,AAA,3B,53,53,466.0,108,27,75,6,4,,.944
2018,Salt Lake Bees,PCL,AAA,DH,7,7,0.0,0,0,0,0,0,,.000
2019,Salt Lake Bees,PCL,AAA,1B,6,5,43.0,31,30,0,1,3,,.968
2019,Salt Lake Bees,PCL,AAA,3B,17,15,136.2,37,10,24,3,0,,.919
2019,Salt Lake Bees,PCL,AAA,LF,74,73,629.2,150,135,10,5,0,,.967
2019,Salt Lake Bees,PCL,AAA,RF,3,3,25.0,8,8,0,0,0,,1.000
2019,Salt Lake Bees,PCL,AAA,DH,9,9,0.0,0,0,0,0,0,,.000
2021,2 Teams,,Minors,CF,2,2,16.0,7,7,0,0,0,,1.000
2021,2 Teams,,Minors,RF,6,6,39.0,5,5,0,0,0,,1.000
2021,2 Teams,,Minors,LF,8,8,68.0,15,14,0,1,0,,.933
2021,2 Teams,,Minors,CF,2,2,16.0,7,7,0,0,0,,1.000
2021,2 Teams,,Minors,RF,6,6,39.0,5,5,0,0,0,,1.000
2021,2 Teams,,Minors,LF,8,8,68.0,15,14,0,1,0,,.933
2021,2 Teams,,Minors,CF,2,2,16.0,7,7,0,0,0,,1.000
2021,2 Teams,,Minors,RF,6,6,39.0,5,5,0,0,0,,1.000
2021,2 Teams,,Minors,LF,8,8,68.0,15,14,0,1,0,,.933
2021,ACL Angels,AZL,ROK,LF,1,1,4.0,0,0,0,0,0,,.000
2021,ACL Angels,AZL,ROK,CF,1,1,7.0,2,2,0,0,0,,1.000
2021,ACL Angels,AZL,ROK,RF,1,1,3.0,1,1,0,0,0,,1.000
2021,Salt Lake Bees,PCL,AAA,LF,7,7,64.0,15,14,0,1,0,,.933
2021,Salt Lake Bees,PCL,AAA,CF,1,1,9.0,5,5,0,0,0,,1.000
2021,Salt Lake Bees,PCL,AAA,RF,5,5,36.0,4,4,0,0,0,,1.000
,ACL Angels,AZL,ROK,LF,1,1,4.0,0,0,0,0,0,,.000
