Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Salt Lake Bees,Triple-A,July,25,23,5,10,5,0,2,5,1,2,1,0,1,.435,.480,.913,1.393
ACL Angels,Rookie,September,8,7,0,1,1,0,0,0,1,2,1,0,0,.143,.250,.286,.536
Salt Lake Bees,Triple-A,September,34,26,10,11,4,0,2,5,8,10,1,0,0,.423,.559,.808,1.367
