Season,Tm,LG,L,POS,G,GS,INN,TC,PO,A,E,DP,RF,FPCT%
2014,VSL Mariners,,ROK,2B,53,50,428.1,230,116,106,8,21,,.965
2014,VSL Mariners,,ROK,SS,16,12,104.2,58,18,36,4,4,,.931
2014,VSL Mariners,,ROK,DH,1,1,0.0,0,0,0,0,0,,.000
2015,DSL Mariners2,DSL,ROK,2B,39,35,315.2,170,88,81,1,30,,.994
2015,DSL Mariners2,DSL,ROK,SS,20,19,151.1,90,30,53,7,16,,.922
2015,DSL Mariners2,DSL,ROK,DH,1,1,0.0,0,0,0,0,0,,.000
2016,AZL Mariners,AZL,ROK,2B,10,9,66.0,44,16,27,1,6,,.977
2016,AZL Mariners,AZL,ROK,3B,12,9,90.0,33,6,21,6,1,,.818
2016,AZL Mariners,AZL,ROK,SS,9,7,70.2,27,10,15,2,6,,.926
2016,AZL Mariners,AZL,ROK,DH,3,2,0.0,0,0,0,0,0,,.000
2017,2 Teams,,Minors,SS,54,53,467.0,212,75,123,14,32,,.934
2017,2 Teams,,Minors,SS,54,53,467.0,212,75,123,14,32,,.934
2017,2 Teams,,Minors,SS,54,53,467.0,212,75,123,14,32,,.934
2017,Clinton LumberKings,MID,A(Full),2B,25,24,213.1,111,34,73,4,13,,.964
2017,Clinton LumberKings,MID,A(Full),3B,21,19,156.2,51,18,31,2,6,,.961
2017,Clinton LumberKings,MID,A(Full),SS,31,30,269.0,136,50,74,12,20,,.912
2017,Clinton LumberKings,MID,A(Full),LF,19,17,144.2,32,30,1,1,0,,.969
2017,Clinton LumberKings,MID,A(Full),CF,1,0,4.0,1,1,0,0,0,,1.000
2017,Clinton LumberKings,MID,A(Full),RF,6,2,34.1,3,3,0,0,0,,1.000
2017,Clinton LumberKings,MID,A(Full),DH,7,7,0.0,0,0,0,0,0,,.000
2017,Bowling Green Hot Rods,MID,A(Full),SS,23,23,198.0,76,25,49,2,12,,.974
2017,2 Teams,,A(Full),SS,54,53,467.0,212,75,123,14,32,,.934
2018,2 Teams,,Minors,DH,4,3,0.0,0,0,0,0,0,,.000
2018,2 Teams,,Minors,DH,4,3,0.0,0,0,0,0,0,,.000
2018,2 Teams,,Minors,DH,4,3,0.0,0,0,0,0,0,,.000
2018,3 Teams,,Minors,SS,82,79,710.0,297,90,192,15,43,,.949
2018,3 Teams,,Minors,2B,42,42,361.0,162,74,87,1,23,,.994
