Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Gwinnett Stripers,Triple-A,May,1,2,3.86,5,5,0,25.2,113,31,12,11,1,9,24,1.56
Gwinnett Stripers,Triple-A,June,0,0,3.55,3,3,0,12.2,62,14,7,5,2,8,14,1.74
Gwinnett Stripers,Triple-A,July,2,2,3.60,5,5,0,30.0,120,20,12,12,3,13,26,1.10
Gwinnett Stripers,Triple-A,August,3,0,2.43,5,5,0,29.2,120,26,10,8,2,5,35,1.04
Gwinnett Stripers,Triple-A,September,3,1,2.81,5,5,0,32.0,127,21,11,10,1,9,30,0.94
Gwinnett Stripers,Triple-A,October,1,0,0.00,1,1,0,7.0,24,5,0,0,0,1,8,0.86
