Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Houston Astros,MLB,April,2,1,5.95,4,4,0,19.2,86,25,13,13,4,3,13,1.42
Houston Astros,MLB,May,2,1,3.91,5,5,0,25.1,119,39,12,11,4,4,21,1.70
Houston Astros,MLB,June,2,1,3.68,5,5,0,29.1,119,22,13,12,6,9,21,1.06
Houston Astros,MLB,July,3,1,2.73,5,5,0,33.0,125,20,10,10,3,8,25,0.85
Houston Astros,MLB,August,3,1,3.13,5,5,0,31.2,124,22,11,11,6,7,29,0.92
Houston Astros,MLB,September,1,3,5.01,4,4,0,23.1,98,24,13,13,4,5,24,1.24
Houston Astros,MLB,October,0,0,9.00,1,0,0,2.0,10,2,2,2,2,2,1,2.00
Houston Astros,MLB,Pre All-Star,8,4,4.09,17,17,0,94.2,401,98,45,43,16,20,74,1.25
Houston Astros,MLB,Post All-Star,5,4,3.75,12,11,0,69.2,280,56,29,29,13,18,60,1.06
