Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Fresno Grizzlies,Triple-A,First Inning,,,4.50,2,,,2.0,7,2,1,1,1,0,1,1.00
Corpus Christi Hooks,Double-A,First Inning,,,0.00,1,,,1.0,3,0,0,0,0,0,0,0.00
Fresno Grizzlies,Triple-A,Second Inning,,,0.00,2,,,2.0,8,2,0,0,0,1,0,1.50
Corpus Christi Hooks,Double-A,Second Inning,,,0.00,1,,,1.0,3,0,0,0,0,0,0,0.00
Fresno Grizzlies,Triple-A,Third Inning,,,0.00,1,,,1.0,3,0,0,0,0,0,1,0.00
Corpus Christi Hooks,Double-A,Third Inning,,,0.00,1,,,1.0,3,0,0,0,0,0,2,0.00
Fresno Grizzlies,Triple-A,Fourth Inning,,,0.00,1,,,1.0,4,0,0,0,0,1,1,1.00
Corpus Christi Hooks,Double-A,Fourth Inning,,,0.00,1,,,1.0,4,0,0,0,0,1,2,1.00
Corpus Christi Hooks,Double-A,Fifth Inning,,,0.00,1,,,0.1,4,1,2,0,0,1,1,6.00
