Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Atlanta Braves,MLB,First Inning,,,5.52,31,,,31.0,133,27,19,19,6,14,43,1.32
Atlanta Braves,MLB,Second Inning,,,4.06,31,,,31.0,127,26,14,14,6,9,34,1.13
Atlanta Braves,MLB,Third Inning,,,4.15,31,,,30.1,128,29,14,14,6,7,41,1.19
Atlanta Braves,MLB,Fourth Inning,,,1.80,30,,,30.0,125,22,7,6,2,13,33,1.17
Atlanta Braves,MLB,Fifth Inning,,,5.72,30,,,28.1,119,24,19,18,5,12,26,1.27
Atlanta Braves,MLB,Sixth Inning,,,6.32,22,,,15.2,73,16,11,11,2,7,21,1.47
Atlanta Braves,MLB,Seventh Inning,,,1.59,7,,,5.2,23,5,1,1,1,1,7,1.06
