Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Scranton/Wilkes-Barre RailRiders,Triple-A,No Outs,,,,1,,,1.0,6,2,,,1,1,1,3.00
Somerset Patriots,Double-A,No Outs,,,,2,,,2.0,12,3,,,0,2,2,2.50
Scranton/Wilkes-Barre RailRiders,Triple-A,One Out,,,,1,,,1.0,4,0,,,0,1,1,1.00
Somerset Patriots,Double-A,One Out,,,,2,,,1.2,12,2,,,0,3,2,3.00
Scranton/Wilkes-Barre RailRiders,Triple-A,Two Outs,,,,1,,,1.0,3,0,,,0,0,2,0.00
Somerset Patriots,Double-A,Two Outs,,,,2,,,1.1,5,2,,,0,0,1,1.50
