Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Somerset Patriots,Double-A,Home Games,0,0,12.60,2,2,0,5.0,29,7,7,7,0,5,5,2.40
Scranton/Wilkes-Barre RailRiders,Triple-A,Away Games,1,0,9.00,1,0,0,3.0,13,2,3,3,1,2,4,1.33
Scranton/Wilkes-Barre RailRiders,Triple-A,Day Games,1,0,9.00,1,0,0,3.0,13,2,3,3,1,2,4,1.33
Somerset Patriots,Double-A,Night Games,0,0,12.60,2,2,0,5.0,29,7,7,7,0,5,5,2.40
Scranton/Wilkes-Barre RailRiders,Triple-A,Leading Off,,,,1,,,0.2,4,1,,,0,1,1,3.00
Somerset Patriots,Double-A,Leading Off,,,,2,,,1.1,6,1,,,0,1,2,1.50
Scranton/Wilkes-Barre RailRiders,Triple-A,Late / Close,,,,1,,,1.0,6,2,,,1,1,0,3.00
