Name,Year,0ft,5ft,10ft,15ft,20ft,25ft,30ft,35ft,40ft,45ft,50ft,55ft,60ft,65ft,70ft,75ft,80ft,85ft,90ft
"Reynolds, Bryan - LHB",2019,0.00,0.53,0.81,1.06,1.30,1.52,1.73,1.93,2.12,2.31,2.49,2.67,2.85,3.03,3.20,3.37,3.55,3.73,3.91
"Reynolds, Bryan - RHB",2019,0.00,0.56,0.85,1.10,1.34,1.57,1.78,1.98,2.17,2.36,2.54,2.72,2.90,3.08,3.25,3.42,3.59,3.77,3.95
"Reynolds, Bryan - LHB",2020,0.00,0.54,0.85,1.11,1.34,1.56,1.77,1.96,2.16,2.34,2.53,2.71,2.89,3.07,3.24,3.42,3.59,3.77,3.98
"Reynolds, Bryan - RHB",2020,0.00,0.54,0.86,1.11,1.35,1.56,1.77,1.96,2.15,2.34,2.52,2.70,2.88,3.05,3.23,3.40,3.58,3.75,3.93
"Reynolds, Bryan - LHB",2021,0.00,0.53,0.83,1.09,1.31,1.53,1.73,1.93,2.12,2.30,2.48,2.66,2.84,3.01,3.18,3.35,3.52,3.70,3.90
"Reynolds, Bryan - RHB",2021,0.00,0.55,0.86,1.12,1.35,1.56,1.76,1.96,2.14,2.32,2.51,2.68,2.86,3.03,3.20,3.38,3.55,3.72,3.89
"Reynolds, Bryan - LHB",2022,0.00,0.53,0.84,1.09,1.32,1.54,1.75,1.94,2.13,2.32,2.50,2.68,2.86,3.03,3.20,3.38,3.55,3.73,3.93
"Reynolds, Bryan - RHB",2022,0.00,0.56,0.87,1.13,1.37,1.59,1.79,1.99,2.18,2.37,2.55,2.73,2.90,3.08,3.25,3.42,3.59,3.76,3.94

