Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Pittsburgh Pirates,MLB,vs Left,171,154,,42,5,0,7,18,15,38,,,2,.273,.345,.442,.787
Pittsburgh Pirates,MLB,vs Right,443,388,,100,14,4,20,44,41,103,,,12,.258,.345,.469,.814
