Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Indianapolis Indians,Triple-A,vs Left,20,18,,9,1,1,3,7,2,2,,,0,.500,.550,1.167,1.717
Indianapolis Indians,Triple-A,vs Right,37,31,,9,0,0,2,4,5,9,,,0,.290,.389,.484,.873
