Season,Age,Pitches,"Batted
Balls",Barrels,Barrel %,Barrel/PA,"Exit
Velocity",Max EV,"Launch
Angle","Sweet
Spot %",XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%
2015,26,561,130,0,0.0,0.0,87.8,107.4,4.4,20.8,.267,.319,.303,.292,.298,30.8,10.2,7.0
2016,27,812,175,1,0.6,0.5,84.0,106.9,7.1,26.9,.241,.293,.265,.253,.268,21.1,12.6,5.1
2017,28,1121,243,0,0.0,0.0,83.8,106.4,9.3,32.9,.280,.344,.318,.309,.309,22.7,10.5,8.8
2018,29,1960,426,4,0.9,0.8,84.7,106.6,9.3,35.2,.264,.351,.281,.293,.311,23.8,13.1,4.5
2019,30,1867,427,11,2.6,2.1,87.4,109.2,9.1,31.9,.271,.370,.305,.303,.315,28.8,11.8,6.1
2020,31,532,107,1,0.9,0.7,87.3,107.0,11.9,38.3,.277,.384,.379,.332,.333,31.8,12.6,11.2
2021,32,2001,423,12,2.8,2.2,86.2,109.4,11.5,32.4,.249,.345,.311,.292,.303,32.9,13.7,6.9
2022,33,1816,414,8,1.9,1.6,86.1,109.1,10.1,33.1,.264,.347,.268,.293,.306,27.1,12.0,5.1
Player,,10670,2345,37,1.6,1.3,85.9,109.4,9.5,32.2,.263,.348,.297,.295,.306,27.4,12.3,6.3
MLB,,,,,6.7,4.6,88.4,122.4,12.1,33.0,.245,.405,.316,.315,.368,35.8,22.1,8.4
