Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Chicago White Sox,MLB,Batting First,127,117,,37,7,0,4,13,7,21,,,2,.316,.362,.479,.841
Chicago White Sox,MLB,Batting Second,32,27,,3,0,0,0,1,4,8,,,0,.111,.219,.111,.330
Chicago White Sox,MLB,Batting Third,44,41,,9,3,0,1,6,3,6,,,0,.220,.273,.366,.639
Chicago White Sox,MLB,Batting Fourth,4,4,,1,1,0,0,0,0,1,,,0,.250,.250,.500,.750
Chicago White Sox,MLB,Batting Fifth,75,69,,16,4,1,4,10,5,14,,,0,.232,.280,.493,.773
Chicago White Sox,MLB,Batting Sixth,123,119,,29,6,0,2,9,4,27,,,0,.244,.268,.345,.613
Chicago White Sox,MLB,Batting Seventh,115,106,,23,4,0,3,17,8,18,,,0,.217,.270,.340,.610
Chicago White Sox,MLB,Batting Eighth,6,5,,2,1,0,0,0,1,2,,,0,.400,.500,.600,1.100
Chicago White Sox,MLB,Batting Ninth,1,1,,0,0,0,0,0,0,1,,,0,.000,.000,.000,.000
