Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Colorado Rockies,MLB,First Inning,,,5.81,31,,,31.0,140,36,22,20,8,17,25,1.71
Colorado Rockies,MLB,Second Inning,,,3.19,31,,,31.0,127,22,15,11,1,10,34,1.03
Colorado Rockies,MLB,Third Inning,,,4.94,31,,,31.0,124,27,17,17,7,6,22,1.06
Colorado Rockies,MLB,Fourth Inning,,,6.90,31,,,30.0,133,38,25,23,7,8,25,1.53
Colorado Rockies,MLB,Fifth Inning,,,7.57,29,,,27.1,133,41,24,23,5,10,24,1.87
Colorado Rockies,MLB,Sixth Inning,,,1.96,23,,,23.0,91,16,5,5,2,8,16,1.04
Colorado Rockies,MLB,Seventh Inning,,,1.17,8,,,7.2,27,4,1,1,0,3,3,0.91
Colorado Rockies,MLB,Eighth Inning,,,0.00,1,,,0.2,4,1,0,0,0,1,1,3.00
