Season,Tm,LG,L,POS,G,GS,INN,TC,PO,A,E,DP,RF,FPCT%
2016,Springfield Cardinals,TEX,AA,CF,4,4,37.0,15,15,0,0,0,,1.000
2016,Memphis Redbirds,PCL,AAA,LF,4,4,36.0,7,6,1,0,0,,1.000
2016,Memphis Redbirds,PCL,AAA,CF,24,22,183.0,41,39,1,1,0,,.976
2016,Memphis Redbirds,PCL,AAA,RF,1,1,9.0,1,1,0,0,0,,1.000
2016,Memphis Redbirds,PCL,AAA,DH,2,2,0.0,0,0,0,0,0,,.000
2017,Memphis Redbirds,PCL,AAA,LF,2,2,18.0,5,5,0,0,0,,1.000
2017,Memphis Redbirds,PCL,AAA,CF,9,7,60.1,12,12,0,0,0,,1.000
2017,Memphis Redbirds,PCL,AAA,RF,15,15,123.0,32,28,2,2,0,,.938
2018,Hudson Valley Renegades,NYP,A(Short),LF,1,1,6.0,1,1,0,0,0,,1.000
,Johnson City Doughboys,APP,ROK,SS,37,37,300.1,146,51,73,22,19,,.849
,Johnson City Doughboys,APP,ROK,DH,14,13,0.0,0,0,0,0,0,,.000
,Memphis Redbirds,INT,AAA,LF,39,35,311.0,73,72,1,0,0,,1.000
,Memphis Redbirds,INT,AAA,CF,162,154,1324.2,375,361,7,7,1,,.981
,Memphis Redbirds,INT,AAA,RF,16,16,132.0,33,29,2,2,0,,.939
,Memphis Redbirds,INT,AAA,DH,8,7,0.0,0,0,0,0,0,,.000
,Springfield Cardinals,TEX,AA,LF,21,20,168.1,28,24,1,3,0,,.893
,Springfield Cardinals,TEX,AA,CF,88,88,751.1,220,210,7,3,3,,.986
,Springfield Cardinals,TEX,AA,RF,7,3,32.2,6,5,1,0,0,,1.000
,Springfield Cardinals,TEX,AA,DH,16,14,0.0,0,0,0,0,0,,.000
,Palm Beach Cardinals,FSL,A+,CF,193,170,1516.2,418,395,16,7,8,,.983
,Palm Beach Cardinals,FSL,A+,RF,4,4,35.0,6,6,0,0,0,,1.000
,Palm Beach Cardinals,FSL,A+,DH,11,9,0.0,0,0,0,0,0,,.000
,Quad Cities River Bandits,MID,A,CF,94,93,797.2,206,191,12,3,5,,.985
,Quad Cities River Bandits,MID,A,RF,1,0,1.0,0,0,0,0,0,,.000
,Quad Cities River Bandits,MID,A,DH,3,0,0.0,0,0,0,0,0,,.000
,2 Teams,,A(Short),LF,10,10,84.0,23,21,1,1,0,,.957
,Batavia Muckdogs,NYP,A(Short),CF,55,53,468.2,100,90,10,0,2,,1.000
,1 Teams,,Minors,SS,37,37,300.1,146,51,73,22,19,,.849
,2 Teams,,Minors,LF,60,55,479.1,101,96,2,3,0,,.970
,5 Teams,,Minors,CF,592,558,4859.0,1319,1247,52,20,19,,.985
,4 Teams,,Minors,RF,28,23,200.2,45,40,3,2,0,,.956
,5 Teams,,Minors,DH,52,43,0.0,0,0,0,0,0,,.000
,1 Teams,,Minors,SS,37,37,300.1,146,51,73,22,19,,.849
,2 Teams,,Minors,LF,60,55,479.1,101,96,2,3,0,,.970
,5 Teams,,Minors,CF,592,558,4859.0,1319,1247,52,20,19,,.985
,4 Teams,,Minors,RF,28,23,200.2,45,40,3,2,0,,.956
Career Minors,5 Teams,,,DH,52,43,0.0,0,0,0,0,0,,.000
