Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Hudson Valley Renegades,Class A Short Season,One Out,3,3,,2,0,0,1,1,0,0,,,0,.667,.667,1.667,2.334
Hudson Valley Renegades,Class A Short Season,Two Outs,1,1,,1,0,0,0,1,0,0,,,0,1.000,1.000,1.000,2.000
