Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Everett AquaSox,High-A,May,99,87,21,28,5,1,5,15,10,26,5,1,2,.322,.404,.575,.979
Arkansas Travelers,Double-A,June,10,9,1,2,1,0,0,1,0,5,1,0,1,.222,.300,.333,.633
Everett AquaSox,High-A,June,35,30,8,10,3,1,1,6,4,3,0,0,1,.333,.429,.600,1.029
Arkansas Travelers,Double-A,July,51,41,9,12,1,0,3,8,9,10,1,0,1,.293,.431,.537,.968
Arkansas Travelers,Double-A,August,68,54,10,22,3,0,1,3,13,8,6,2,1,.407,.529,.519,1.048
Arkansas Travelers,Double-A,September,77,70,15,27,6,0,3,14,7,14,8,2,0,.386,.442,.600,1.042
