Season,Tm,LG,POS,G,GS,INN,TC,PO,A,E,DP,RF,FPCT%
2022,SEA,AL,CF,130,130,1126.2,366,357,3,6,0,,.984
2022,SEA,AL,DH,1,1,0.0,0,0,0,0,0,,.000
1 Season,SEA,AL,CF,130,130,1126.2,366,357,3,6,0,,.984
,SEA,AL,DH,1,1,0.0,0,0,0,0,0,,.000
