Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Syracuse Mets,Triple-A,June,16,15,4,6,2,0,1,2,1,4,0,0,0,.400,.438,.733,1.171
Brooklyn Cyclones,High-A,June,2,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
