Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Scranton/Wilkes-Barre RailRiders,Triple-A,August,3,3,0,0,0,0,0,0,0,1,0,0,0,.000,.000,.000,.000
Somerset Patriots,Double-A,August,4,2,1,1,0,0,1,1,2,0,0,0,0,.500,.750,2.000,2.750
Scranton/Wilkes-Barre RailRiders,Triple-A,September,4,3,0,1,0,0,0,0,0,0,0,0,1,.333,.500,.333,.833
