Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Toronto Blue Jays,MLB,vs Left,,,,31,,,103.1,440,93,,,11,40,83,1.29
Toronto Blue Jays,MLB,vs Right,,,,31,,,92.0,346,51,,,5,11,97,0.67
