Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Reno Aces,Triple-A,Home Games,9,5,2,2,1,0,0,2,4,1,1,0,0,.400,.667,.600,1.267
Reno Aces,Triple-A,Day Games,5,3,2,2,1,0,0,2,2,0,0,0,0,.667,.800,1.000,1.800
Reno Aces,Triple-A,Night Games,4,2,0,0,0,0,0,0,2,1,1,0,0,.000,.500,.000,.500
Reno Aces,Triple-A,Leading Off,1,0,,0,0,0,0,0,1,0,,,0,.000,1.000,.000,1.000
Reno Aces,Triple-A,Late / Close,1,1,,1,1,0,0,2,0,0,,,0,1.000,1.000,2.000,3.000
