Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Arizona Diamondbacks,MLB,May,81,68,12,20,2,0,3,10,11,18,3,0,0,.294,.383,.456,.839
Arizona Diamondbacks,MLB,June,105,97,13,21,3,1,1,8,5,21,2,0,1,.216,.260,.299,.559
Arizona Diamondbacks,MLB,July,99,84,12,27,8,0,2,11,13,18,6,0,0,.321,.412,.488,.900
Arizona Diamondbacks,MLB,August,118,102,17,29,7,0,1,13,14,17,6,3,0,.284,.368,.382,.750
Arizona Diamondbacks,MLB,September,85,74,10,15,2,0,1,9,10,22,4,0,1,.203,.306,.270,.576
Arizona Diamondbacks,MLB,October,22,18,2,7,3,0,1,5,2,2,2,0,0,.389,.429,.722,1.151
Arizona Diamondbacks,MLB,Pre All-Star,253,221,34,60,13,1,5,26,25,53,8,0,1,.271,.344,.407,.751
Arizona Diamondbacks,MLB,Post All-Star,257,222,32,59,12,0,4,30,30,45,15,3,1,.266,.353,.374,.727
