Year,Pitch Type,Team,RV/100,Run Value,Pitches,%,PA,BA,SLG,wOBA,Whiff%,K%,PutAway %,xBA,xSLG,xwOBA,Hard Hit %
2022,4-Seamer,,0.4,3,643,31.6,184,.256,.406,.340,21.0,21.2,22.3,.231,.368,.315,46.3
2022,Slider,,-0.5,-2,377,18.5,83,.267,.333,.276,25.8,25.3,17.6,.221,.283,.241,20.7
2022,Sinker,,1.2,4,331,16.3,94,.367,.506,.419,16.8,11.7,17.5,.300,.459,.373,44.4
2022,Changeup,,0.7,2,239,11.8,57,.231,.442,.321,27.2,21.1,15.2,.246,.473,.341,30.0
2022,Curveball,,0.5,1,198,9.7,37,.219,.281,.284,20.7,24.3,13.8,.196,.238,.269,20.8
2022,Cutter,,-1.0,-2,167,8.2,34,.267,.300,.284,23.9,5.9,5.4,.279,.337,.302,31.0
2022,Splitter,,3.2,2,64,3.1,17,.154,.154,.324,33.3,23.5,16.0,.178,.219,.295,22.2
2022,N/A,,-3.2,0,14,0.7,2,.000,.000,.000,0.0,0.0,0.0,.211,.241,.196,0.0
2021,4-Seamer,,-0.5,-5,860,37.1,212,.278,.489,.382,20.7,24.1,19.8,.250,.446,.356,38.3
2021,Slider,,0.4,2,377,16.3,97,.196,.348,.276,30.0,32.0,20.9,.178,.255,.214,16.4
2021,Sinker,,1.0,3,303,13.1,70,.350,.500,.429,18.8,14.3,17.9,.327,.433,.382,46.0
2021,Changeup,,1.1,3,296,12.8,74,.284,.358,.324,29.5,24.3,18.4,.220,.274,.252,24.0
2021,Curveball,,0.1,0,249,10.8,47,.267,.400,.305,28.9,38.3,22.5,.220,.292,.241,37.0
2021,Cutter,,-1.2,-2,181,7.8,39,.206,.206,.274,11.7,15.4,13.6,.260,.347,.318,17.9
2021,Splitter,,-0.8,0,50,2.2,10,.200,.200,.180,41.2,30.0,16.7,.117,.138,.116,0.0
2020,4-Seamer,,-3.1,-4,116,38.2,32,.222,.222,.256,13.0,15.6,14.7,.246,.376,.340,47.8
2020,Slider,,-5.7,-3,58,19.1,13,.000,.000,.000,21.9,23.1,10.7,.194,.218,.183,0.0
2020,Changeup,,2.2,1,38,12.5,7,.500,.500,.386,38.5,14.3,9.1,.339,.416,.284,33.3
2020,Sinker,,0.4,0,32,10.5,6,.200,.200,.417,36.4,50.0,33.3,.184,.210,.261,0.0
2020,Cutter,,2.8,1,29,9.5,6,.200,.200,.383,38.5,33.3,22.2,.188,.233,.385,0.0
2020,Curveball,,1.9,0,17,5.6,3,.000,.000,.233,0.0,0.0,0.0,.099,.108,.300,0.0
2020,Splitter,,-6.8,-1,13,4.3,3,.000,.000,.000,75.0,66.7,66.7,.020,.021,.018,0.0
2020,N/A,,5.1,0,1,0.3,,--,--,--,--,--,--,--,--,--,--
2019,4-Seamer,,-2.5,-6,233,36.4,52,.163,.233,.280,27.6,28.8,27.8,.227,.470,.360,53.6
2019,Sinker,,-1.1,-1,131,20.5,33,.267,.400,.326,20.7,9.1,12.0,.246,.396,.310,33.3
2019,Changeup,,-2.4,-2,87,13.6,22,.150,.150,.186,38.1,27.3,17.1,.167,.217,.213,28.6
2019,Slider,,2.5,2,85,13.3,27,.292,.500,.378,29.3,29.6,29.6,.330,.607,.422,62.5
2019,Curveball,,2.6,2,60,9.4,16,.214,.286,.278,25.0,37.5,26.1,.214,.259,.264,25.0
2019,Cutter,,-2.3,-1,29,4.5,5,.200,.200,.180,37.5,40.0,33.3,.227,.305,.228,0.0
2019,Splitter,,-1.5,0,15,2.3,2,.500,.500,.450,50.0,50.0,14.3,.296,.351,.281,100.0
