Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
New York Yankees,MLB,April,1,1,3.26,4,4,0,19.1,81,22,7,7,3,2,17,1.24
New York Yankees,MLB,May,4,0,2.01,5,5,0,31.1,122,24,7,7,1,3,22,0.86
New York Yankees,MLB,June,4,0,4.59,6,6,0,33.1,145,40,17,17,4,6,30,1.38
New York Yankees,MLB,July,1,1,5.04,5,5,0,25.0,103,23,14,14,6,6,23,1.16
New York Yankees,MLB,August,2,2,4.83,6,6,0,31.2,127,25,18,17,8,7,25,1.01
New York Yankees,MLB,September,2,1,3.23,5,5,0,30.2,122,27,11,11,3,6,29,1.08
New York Yankees,MLB,October,0,0,6.00,1,1,0,6.0,28,7,4,4,1,2,5,1.50
New York Yankees,MLB,Pre All-Star,10,2,3.86,18,18,0,100.1,413,101,43,43,14,12,82,1.13
New York Yankees,MLB,Post All-Star,4,3,3.97,14,14,0,77.0,315,67,35,34,12,20,69,1.13
