Name,Year,0ft,5ft,10ft,15ft,20ft,25ft,30ft,35ft,40ft,45ft,50ft,55ft,60ft,65ft,70ft,75ft,80ft,85ft,90ft
"Winker, Jesse - LHB",2017,0.00,0.54,0.84,1.11,1.37,1.61,1.83,2.04,2.24,2.44,2.64,2.83,3.02,3.21,3.40,3.58,3.77,3.97,4.17
"Winker, Jesse - LHB",2018,0.00,0.53,0.83,1.10,1.35,1.59,1.81,2.02,2.22,2.42,2.62,2.81,3.00,3.18,3.37,3.55,3.74,3.93,4.13
"Winker, Jesse - LHB",2019,0.00,0.53,0.82,1.09,1.35,1.58,1.81,2.02,2.22,2.43,2.62,2.82,3.01,3.21,3.40,3.59,3.79,4.00,4.21
"Winker, Jesse - LHB",2020,0.00,0.57,0.90,1.18,1.43,1.66,1.87,2.09,2.29,2.49,2.69,2.88,3.07,3.26,3.44,3.63,3.81,4.00,4.20
"Winker, Jesse - LHB",2021,0.00,0.54,0.86,1.12,1.37,1.60,1.82,2.04,2.25,2.45,2.64,2.83,3.03,3.22,3.41,3.60,3.79,3.99,4.22
"Winker, Jesse - LHB",2022,0.00,0.55,0.88,1.15,1.40,1.63,1.85,2.06,2.27,2.47,2.66,2.85,3.05,3.23,3.42,3.61,3.80,3.99,4.20

