Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Milwaukee Brewers,MLB,vs Left,140,120,,31,4,0,8,16,16,32,,,2,.258,.350,.492,.842
Milwaukee Brewers,MLB,vs Right,382,354,,90,19,1,21,56,23,89,,,2,.254,.303,.492,.795
