Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
El Paso Chihuahuas,Triple-A,vs Left,12,11,,4,1,0,1,3,1,2,,,0,.364,.417,.727,1.144
El Paso Chihuahuas,Triple-A,vs Right,31,30,,5,0,0,1,1,1,8,,,0,.167,.194,.267,.461
