Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
San Francisco Giants,MLB,vs Left,,,,26,,,34.1,137,22,,,2,12,49,0.99
San Francisco Giants,MLB,vs Right,,,,31,,,143.0,573,109,,,10,40,188,1.04
