Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Philadelphia Phillies,MLB,April,84,71,11,12,3,0,5,13,12,26,1,0,1,.169,.298,.423,.721
Philadelphia Phillies,MLB,May,122,102,16,20,3,0,6,10,18,39,1,0,1,.196,.320,.402,.722
Philadelphia Phillies,MLB,June,122,103,27,28,6,0,12,27,19,30,2,0,0,.272,.385,.680,1.065
Philadelphia Phillies,MLB,July,107,101,12,17,1,0,10,16,5,37,0,1,0,.168,.206,.475,.681
Philadelphia Phillies,MLB,August,103,91,15,23,5,1,3,12,11,35,2,0,1,.253,.340,.429,.769
Philadelphia Phillies,MLB,September,111,94,14,18,3,1,6,9,16,30,3,0,1,.191,.315,.436,.751
Philadelphia Phillies,MLB,October,20,15,5,8,0,1,4,7,5,3,1,0,0,.533,.650,1.467,2.117
Philadelphia Phillies,MLB,Pre All-Star,391,336,62,70,12,0,29,58,52,120,4,1,2,.208,.317,.503,.820
Philadelphia Phillies,MLB,Post All-Star,278,241,38,56,9,3,17,36,34,80,6,0,2,.232,.331,.506,.837
