Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
San Diego Padres,MLB,Bases Empty,,,,30,,,109.0,458,102,,,15,22,129,1.14
San Diego Padres,MLB,Bases Loaded,,,,6,,,2.0,7,1,,,0,0,3,0.50
San Diego Padres,MLB,Runner at 1st,,,,30,,,37.0,140,29,,,3,9,27,1.03
San Diego Padres,MLB,Runners at 1st & 2nd,,,,23,,,11.0,38,4,,,1,1,8,0.45
San Diego Padres,MLB,Runners at 1st & 3rd,,,,13,,,4.2,21,4,,,0,1,4,1.07
San Diego Padres,MLB,Runner at 2nd,,,,22,,,10.0,45,9,,,1,6,7,1.50
San Diego Padres,MLB,Runners at 2nd & 3rd,,,,8,,,3.0,12,2,,,2,0,1,0.67
San Diego Padres,MLB,Runner at 3rd,,,,13,,,4.1,19,3,,,0,3,5,1.38
San Diego Padres,MLB,Scoring Position,,,,30,,,35.0,142,23,,,4,11,28,0.97
