Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
San Diego Padres,MLB,No Outs,,,,30,,,63.0,256,53,,,9,9,62,0.98
San Diego Padres,MLB,One Out,,,,30,,,62.1,251,52,,,7,19,59,1.14
San Diego Padres,MLB,Two Outs,,,,30,,,55.2,233,49,,,6,14,63,1.13
