Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Indianapolis Indians,Triple-A,May,1,1,5.06,2,2,0,10.2,45,10,6,6,0,2,11,1.13
Altoona Curve,Double-A,May,0,1,2.25,1,1,0,4.0,14,2,1,1,1,0,4,0.50
Bradenton Marauders,Class A Advanced,May,0,0,6.00,1,1,0,3.0,13,5,2,2,0,0,2,1.67
Indianapolis Indians,Triple-A,Pre All-Star,1,1,5.06,2,2,0,10.2,45,10,6,6,0,2,11,1.13
