Season,Tm,LG,POS,G,GS,INN,TC,PO,A,E,DP,RF,FPCT%
2017,NYY,AL,P,29,29,155.1,9,2,6,1,0,,.889
2018,NYY,AL,P,6,6,27.1,1,0,1,0,0,,1.000
2019,NYY,AL,P,2,1,4.0,0,0,0,0,0,,.000
2020,NYY,AL,P,10,10,44.0,8,1,4,3,0,,.625
2021,NYY,AL,P,30,30,157.1,21,2,18,1,0,,.952
2022,NYY,AL,P,21,21,114.2,17,4,13,0,1,,1.000
2022,STL,NL,P,11,11,63.2,11,3,8,0,0,,1.000
2022,2 Teams,,P,32,32,178.1,28,7,21,0,1,,1.000
6 Seasons,2 Teams,,P,109,108,566.1,67,12,50,5,1,,.925
