Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Scranton/Wilkes-Barre RailRiders,Triple-A,vs Left,,,,1,,,0.2,3,1,,,0,0,1,1.50
Tampa Tarpons,Class A Advanced,vs Left,,,,1,,,0.2,2,0,,,0,0,0,0.00
Scranton/Wilkes-Barre RailRiders,Triple-A,vs Right,,,,1,,,1.0,5,1,,,0,0,2,1.00
Tampa Tarpons,Class A Advanced,vs Right,,,,1,,,1.1,4,0,,,0,0,2,0.00
