Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
El Paso Chihuahuas,Triple-A,Away Games,20,18,1,0,0,0,0,0,2,12,0,0,0,.000,.100,.000,.100
El Paso Chihuahuas,Triple-A,Day Games,5,4,0,0,0,0,0,0,1,1,0,0,0,.000,.200,.000,.200
El Paso Chihuahuas,Triple-A,Night Games,15,14,1,0,0,0,0,0,1,11,0,0,0,.000,.067,.000,.067
El Paso Chihuahuas,Triple-A,Leading Off,9,8,,0,0,0,0,0,1,5,,,0,.000,.111,.000,.111
