Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
El Paso Chihuahuas,Triple-A,vs Left,3,3,,0,0,0,0,0,0,3,,,0,.000,.000,.000,.000
El Paso Chihuahuas,Triple-A,vs Right,17,15,,0,0,0,0,0,2,9,,,0,.000,.118,.000,.118
