Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Washington Nationals,MLB,Batting Second,13,11,,1,0,0,0,0,1,7,,,1,.091,.231,.091,.322
San Diego Padres,MLB,Batting Third,13,13,,1,0,0,0,1,0,9,,,0,.077,.077,.077,.154
Washington Nationals,MLB,Batting Third,99,90,,26,1,0,5,12,7,27,,,2,.289,.354,.467,.821
Washington Nationals,MLB,Batting Fourth,100,89,,15,3,0,4,9,8,29,,,1,.169,.240,.337,.577
San Diego Padres,MLB,Batting Fourth,199,172,,33,12,0,8,31,22,62,,,1,.192,.281,.401,.682
San Diego Padres,MLB,Batting Fifth,96,82,,23,6,0,3,14,12,28,,,2,.280,.385,.463,.848
Washington Nationals,MLB,Batting Fifth,12,12,,4,0,0,0,0,0,6,,,0,.333,.333,.333,.666
San Diego Padres,MLB,Batting Sixth,29,26,,8,0,0,2,2,3,9,,,0,.308,.379,.538,.917
San Diego Padres,MLB,Batting Seventh,7,5,,2,0,0,0,0,2,2,,,0,.400,.571,.400,.971
