Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Tampa Bay Rays,MLB,No Outs,,,,28,,,58.2,237,54,,,8,9,56,1.07
Tampa Bay Rays,MLB,One Out,,,,28,,,56.0,213,37,,,4,16,70,0.95
Tampa Bay Rays,MLB,Two Outs,,,,28,,,51.0,190,25,,,7,12,68,0.73
