Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Montgomery Biscuits,Double-A,No Outs,,,,4,,,6.2,34,14,,,1,0,7,2.10
Charlotte Stone Crabs,Class A Advanced,No Outs,,,,9,,,17.1,66,11,,,0,1,16,0.69
Bowling Green Hot Rods,Class A,No Outs,,,,11,,,19.0,76,15,,,2,7,30,1.16
Montgomery Biscuits,Double-A,One Out,,,,4,,,6.0,31,12,,,2,3,8,2.50
Charlotte Stone Crabs,Class A Advanced,One Out,,,,9,,,16.0,65,12,,,0,5,19,1.06
Bowling Green Hot Rods,Class A,One Out,,,,11,,,18.0,69,10,,,0,8,21,1.00
Montgomery Biscuits,Double-A,Two Outs,,,,4,,,5.2,25,4,,,0,3,6,1.24
Charlotte Stone Crabs,Class A Advanced,Two Outs,,,,9,,,16.0,60,10,,,1,2,24,0.75
Bowling Green Hot Rods,Class A,Two Outs,,,,10,,,16.0,78,13,,,1,16,23,1.81
