Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Omaha Storm Chasers,Triple-A,Batting First,57,48,,9,3,0,4,11,7,18,,,2,.188,.316,.500,.816
Northwest Arkansas Naturals,Double-A,Batting First,5,4,,0,0,0,0,1,1,1,,,0,.000,.200,.000,.200
Omaha Storm Chasers,Triple-A,Batting Second,225,203,,63,21,0,13,34,19,45,,,0,.310,.366,.606,.972
Northwest Arkansas Naturals,Double-A,Batting Second,255,224,,70,11,4,16,48,21,63,,,6,.313,.380,.612,.992
Northwest Arkansas Naturals,Double-A,Batting Third,19,16,,2,0,0,0,2,3,3,,,0,.125,.263,.125,.388
Omaha Storm Chasers,Triple-A,Batting Ninth,3,2,,0,0,0,0,1,0,1,,,0,.000,.000,.000,.000
