Year,Pitch Type,#,%,PA,AB,H,1B,2B,3B,HR,SO,BBE,BA,XBA,SLG,XSLG,WOBA,XWOBA,EV,LA,Whiff%,PutAway%
2022,Fastballs,"1,364",58.5,350,324,77,44,17,5,11,73,253,.238,.252,.423,.449,.308,.328,92.6,19,23.2,20.6
2022,Breaking,749,32.1,203,193,57,39,12,1,5,43,152,.295,.258,.446,.404,.331,.300,86.5,14,27.2,17.1
2022,Offspeed,218,9.4,76,73,16,10,2,0,4,18,56,.219,.243,.411,.394,.277,.282,85.2,11,29.5,20.7
