Season,Age,Pitches,"Batted
Balls",Barrels,Barrel %,Barrel/PA,"Exit
Velocity",Max EV,"Launch
Angle","Sweet
Spot %",XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%
2015,23,1122,229,20,8.7,6.2,89.8,114.7,12.8,35.4,.262,.464,.338,.329,.422,40.6,24.6,2.8
2016,24,2231,481,33,6.9,5.1,87.4,113.6,11.9,29.7,.251,.410,.320,.299,.361,35.1,21.2,3.2
2017,25,2544,487,34,7.0,5.0,87.8,116.0,13.0,35.3,.271,.441,.355,.330,.391,37.2,21.0,5.2
2018,26,1767,363,18,5.0,3.6,86.4,111.2,11.5,30.9,.225,.352,.290,.267,.327,30.6,23.0,3.8
2019,27,1681,318,28,8.8,6.0,87.6,114.9,12.4,35.5,.250,.438,.324,.314,.393,38.5,25.0,4.3
2020,28,624,125,7,5.6,4.0,87.2,114.4,8.7,26.4,.243,.389,.340,.300,.355,33.6,22.0,4.5
2021,29,2588,498,34,6.8,5.0,88.1,117.1,10.8,30.1,.258,.404,.324,.311,.361,40.2,19.7,5.5
2022,30,1789,378,18,4.8,3.5,87.0,111.6,9.7,29.1,.228,.338,.245,.268,.318,38.6,21.0,3.7
Player,,14346,2879,192,6.7,4.8,87.6,117.1,11.5,31.7,.250,.404,.316,.303,.364,37.0,21.9,4.2
MLB,,,,,6.7,4.6,88.4,122.4,12.1,33.0,.245,.405,.316,.315,.368,35.8,22.1,8.4
