Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Jacksonville Jumbo Shrimp,Triple-A,August,0,0,0.00,1,1,0,3.0,9,0,0,0,0,0,3,0.00
Jacksonville Jumbo Shrimp,Triple-A,September,0,0,0.00,1,1,0,2.0,7,1,0,0,0,0,2,0.50
