Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Miami Marlins,MLB,No Outs,,,,32,,,64.1,259,56,,,9,15,59,1.10
Miami Marlins,MLB,One Out,,,,32,,,60.2,237,50,,,5,12,55,1.02
Miami Marlins,MLB,Two Outs,,,,32,,,54.2,240,51,,,7,26,60,1.41
