Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Miami Marlins,MLB,vs Left,,,,32,,,93.2,394,88,,,12,35,72,1.31
Miami Marlins,MLB,vs Right,,,,32,,,85.1,342,69,,,9,18,102,1.02
