Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Kansas City Royals,MLB,No Outs,84,73,,12,3,0,4,10,11,12,,,0,.164,.274,.370,.644
Seattle Mariners,MLB,No Outs,108,101,,23,3,0,8,14,7,22,,,0,.228,.278,.495,.773
Seattle Mariners,MLB,One Out,104,82,,16,4,0,5,15,18,21,,,2,.195,.346,.427,.773
Kansas City Royals,MLB,One Out,65,55,,15,3,0,0,4,10,13,,,0,.273,.385,.327,.712
Seattle Mariners,MLB,Two Outs,82,72,,10,1,0,2,10,10,17,,,0,.139,.244,.236,.480
Kansas City Royals,MLB,Two Outs,63,48,,11,4,0,0,7,15,3,,,0,.229,.413,.313,.726
