Year,Pitch Type,Team,RV/100,Run Value,Pitches,%,PA,BA,SLG,wOBA,Whiff%,K%,PutAway %,xBA,xSLG,xwOBA,Hard Hit %
2022,4-Seamer,,1.0,7,694,33.6,183,.232,.477,.364,15.6,10.4,10.3,.278,.521,.403,43.6
2022,Changeup,,1.3,5,371,18.0,87,.225,.425,.309,26.5,19.5,17.9,.257,.436,.328,49.2
2022,Slider,,-0.9,-3,303,14.7,61,.140,.200,.247,32.0,32.8,20.2,.198,.264,.292,40.0
2022,Sinker,,-0.8,-2,292,14.1,79,.224,.313,.307,17.8,21.5,26.6,.258,.424,.350,41.2
2022,Curveball,,-0.1,0,223,10.8,41,.139,.306,.249,19.0,14.6,9.2,.219,.474,.342,50.0
2022,Cutter,,0.2,0,146,7.1,38,.188,.406,.320,19.7,10.5,13.8,.268,.410,.356,50.0
2022,Splitter,,-4.3,-2,37,1.8,15,.067,.067,.060,37.5,33.3,38.5,.192,.221,.179,40.0
2021,4-Seamer,,0.1,1,953,35.2,239,.254,.413,.358,18.4,11.7,9.9,.258,.474,.365,44.0
2021,Changeup,,0.4,2,490,18.1,118,.192,.279,.286,23.9,11.0,11.1,.230,.345,.301,34.1
2021,Slider,,-0.5,-2,355,13.1,88,.197,.276,.273,32.5,33.0,20.7,.216,.348,.302,46.8
2021,Sinker,,-1.7,-6,319,11.8,89,.215,.380,.296,13.3,12.4,15.9,.282,.481,.364,53.6
2021,Curveball,,-0.9,-3,297,11.0,54,.128,.277,.216,26.5,22.2,12.2,.204,.407,.291,37.8
2021,Cutter,,-2.2,-5,207,7.6,46,.200,.225,.275,25.3,13.0,16.2,.271,.445,.357,32.4
2021,Splitter,,2.3,2,85,3.1,22,.222,.444,.357,29.7,13.6,10.0,.159,.290,.283,26.7
2020,4-Seamer,,0.9,3,338,30.1,82,.273,.485,.401,16.4,12.2,11.0,.272,.543,.412,42.9
2020,Slider,,-1.5,-3,207,18.4,48,.103,.179,.229,27.6,18.8,12.7,.222,.370,.335,33.3
2020,Sinker,,1.4,3,183,16.3,44,.250,.500,.435,14.3,13.6,17.1,.330,.572,.464,44.4
2020,Changeup,,0.5,1,178,15.9,37,.276,.345,.365,25.0,13.5,10.0,.264,.366,.366,25.0
2020,Curveball,,-0.2,0,139,12.4,17,.125,.188,.168,30.0,41.2,24.1,.136,.167,.169,11.1
2020,Cutter,,-4.6,-3,56,5.0,19,.056,.222,.142,10.0,10.5,12.5,.258,.573,.369,43.8
2020,Splitter,,-3.7,-1,22,2.0,7,.000,.000,.100,57.1,57.1,40.0,.019,.026,.116,0.0
2019,4-Seamer,,0.1,1,952,34.1,244,.282,.445,.366,17.4,13.9,13.7,.267,.426,.348,46.0
2019,Changeup,,2.7,12,460,16.5,109,.323,.615,.450,26.2,15.6,15.2,.306,.552,.398,43.0
2019,Sinker,,1.3,6,423,15.1,119,.299,.629,.461,9.3,9.2,13.6,.300,.634,.444,58.1
2019,Slider,,0.4,2,375,13.4,96,.202,.452,.319,26.8,25.0,19.8,.186,.365,.282,31.1
2019,Curveball,,2.1,7,334,12.0,43,.333,.778,.500,25.3,23.3,11.4,.252,.602,.404,38.5
2019,Cutter,,2.5,4,175,6.3,41,.313,.375,.390,20.3,14.6,14.6,.319,.437,.405,42.3
2019,Splitter,,-1.9,-1,61,2.2,19,.188,.250,.271,32.1,26.3,22.7,.170,.250,.260,36.4
2018,4-Seamer,,-0.5,-5,972,34.7,252,.236,.389,.342,12.3,11.1,11.0,.237,.374,.332,37.2
2018,Sinker,,2.1,12,557,19.9,146,.281,.636,.447,10.3,8.2,10.6,.324,.688,.469,57.3
2018,Changeup,,0.0,0,472,16.9,98,.150,.263,.255,31.8,14.3,11.3,.225,.375,.337,28.4
2018,Slider,,0.3,1,319,11.4,76,.203,.290,.270,24.7,26.3,15.7,.184,.247,.235,34.7
2018,Curveball,,1.1,3,255,9.1,47,.237,.500,.368,37.8,21.3,13.0,.232,.372,.350,24.1
2018,Cutter,,-0.4,-1,144,5.1,34,.296,.333,.346,23.0,11.8,10.3,.216,.291,.302,29.2
2018,Splitter,,-1.1,-1,49,1.7,12,.100,.100,.133,39.1,25.0,20.0,.134,.154,.175,25.0
2017,4-Seamer,,0.8,6,822,31.0,223,.258,.495,.383,13.4,11.7,13.9,.268,.489,.373,34.8
2017,Sinker,,0.9,5,557,21.0,192,.282,.455,.398,10.0,9.9,16.0,.297,.527,.412,53.6
2017,Changeup,,0.5,2,428,16.2,91,.232,.463,.334,33.1,15.4,15.6,.233,.401,.307,37.7
2017,Slider,,1.8,6,342,12.9,76,.299,.493,.382,23.7,21.1,13.4,.270,.452,.352,23.5
2017,Curveball,,1.5,4,297,11.2,43,.357,.548,.398,29.4,25.6,15.3,.300,.476,.336,35.5
2017,Cutter,,-6.0,-7,115,4.3,20,.000,.000,.035,24.0,25.0,16.7,.159,.196,.180,14.3
2017,Splitter,,-1.6,-1,72,2.7,12,.083,.083,.075,32.0,16.7,9.5,.117,.129,.109,20.0
