Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Sugar Land Skeeters,Triple-A,Home Games,0,0,0.00,1,1,0,4.0,16,2,0,0,0,2,2,1.00
Sugar Land Skeeters,Triple-A,Away Games,0,1,3.00,1,1,0,3.0,17,7,5,1,0,0,3,2.33
Sugar Land Skeeters,Triple-A,Day Games,0,1,3.00,1,1,0,3.0,17,7,5,1,0,0,3,2.33
Sugar Land Skeeters,Triple-A,Night Games,0,0,0.00,1,1,0,4.0,16,2,0,0,0,2,2,1.00
Sugar Land Skeeters,Triple-A,Leading Off,,,,2,,,1.2,7,1,,,0,0,2,0.60
