Name,Year,0ft,5ft,10ft,15ft,20ft,25ft,30ft,35ft,40ft,45ft,50ft,55ft,60ft,65ft,70ft,75ft,80ft,85ft,90ft
"Kim, Ha-Seong - RHB",2021,0.00,0.56,0.88,1.14,1.38,1.60,1.80,2.00,2.19,2.38,2.57,2.75,2.92,3.10,3.27,3.45,3.62,3.79,3.97
"Kim, Ha-Seong - RHB",2022,0.00,0.55,0.88,1.15,1.38,1.61,1.82,2.02,2.21,2.40,2.59,2.77,2.95,3.12,3.30,3.47,3.64,3.82,3.99

