Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Lehigh Valley IronPigs,Triple-A,No Outs,,,,9,,,13.1,54,7,,,1,7,20,1.05
Lehigh Valley IronPigs,Triple-A,One Out,,,,9,,,14.2,63,13,,,0,8,22,1.43
Lehigh Valley IronPigs,Triple-A,Two Outs,,,,9,,,13.0,49,3,,,1,7,16,0.77
