Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Lehigh Valley IronPigs,Triple-A,April,1,0,3.75,2,2,0,12.0,50,8,5,5,1,6,23,1.17
Lehigh Valley IronPigs,Triple-A,May,3,1,3.24,4,4,0,25.0,101,14,9,9,1,14,27,1.12
Lehigh Valley IronPigs,Triple-A,August,1,0,0.00,3,0,0,4.0,15,1,0,0,0,2,8,0.75
Lehigh Valley IronPigs,Triple-A,Pre All-Star,4,1,3.41,6,6,0,37.0,151,22,14,14,2,20,50,1.14
Lehigh Valley IronPigs,Triple-A,Post All-Star,1,0,0.00,3,0,0,4.0,15,1,0,0,0,2,8,0.75
