Name,Year,0ft,5ft,10ft,15ft,20ft,25ft,30ft,35ft,40ft,45ft,50ft,55ft,60ft,65ft,70ft,75ft,80ft,85ft,90ft
"Renfroe, Hunter - RHB",2017,0.00,0.54,0.84,1.11,1.35,1.58,1.80,2.00,2.20,2.39,2.58,2.76,2.94,3.12,3.30,3.48,3.66,3.84,4.03
"Renfroe, Hunter - RHB",2018,0.00,0.54,0.85,1.12,1.37,1.60,1.81,2.02,2.21,2.41,2.59,2.78,2.96,3.14,3.32,3.50,3.68,3.86,4.05
"Renfroe, Hunter - RHB",2019,0.00,0.55,0.85,1.12,1.37,1.60,1.81,2.02,2.22,2.41,2.60,2.78,2.97,3.15,3.33,3.51,3.69,3.87,4.06
"Renfroe, Hunter - RHB",2020,0.00,0.57,0.90,1.18,1.42,1.64,1.86,2.06,2.26,2.45,2.64,2.83,3.01,3.19,3.37,3.55,3.73,3.91,4.10
"Renfroe, Hunter - RHB",2021,0.00,0.56,0.89,1.16,1.40,1.63,1.84,2.05,2.25,2.44,2.63,2.81,3.00,3.18,3.35,3.53,3.71,3.89,4.08
"Renfroe, Hunter - RHB",2022,0.00,0.56,0.90,1.17,1.42,1.65,1.87,2.07,2.27,2.46,2.65,2.84,3.02,3.21,3.38,3.57,3.75,3.93,4.12

