Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Fresno Grizzlies,Triple-A,First Inning,39,34,8,10,0,2,0,2,5,5,5,0,0,.294,.385,.412,.797
Fresno Grizzlies,Triple-A,Second Inning,8,8,0,4,1,1,0,4,0,0,0,0,0,.500,.500,.875,1.375
Fresno Grizzlies,Triple-A,Third Inning,28,26,3,5,0,0,0,1,2,1,2,0,0,.192,.250,.192,.442
Fresno Grizzlies,Triple-A,Fourth Inning,13,13,1,3,0,0,0,2,0,2,1,1,0,.231,.231,.231,.462
Fresno Grizzlies,Triple-A,Fifth Inning,28,24,7,12,2,0,0,1,3,2,3,1,0,.500,.556,.583,1.139
Fresno Grizzlies,Triple-A,Sixth Inning,16,13,3,3,0,0,0,2,3,0,0,0,0,.231,.375,.231,.606
Fresno Grizzlies,Triple-A,Seventh Inning,19,16,1,5,1,0,0,3,1,3,1,0,1,.313,.368,.375,.743
Fresno Grizzlies,Triple-A,Eighth Inning,15,12,5,7,1,0,0,3,3,0,1,0,0,.583,.667,.667,1.334
Fresno Grizzlies,Triple-A,Ninth Inning,15,14,5,5,1,2,0,1,1,1,0,0,0,.357,.400,.714,1.114
Fresno Grizzlies,Triple-A,Extra Innings,2,1,0,0,0,0,0,0,1,1,0,0,0,.000,.500,.000,.500
