Name,Year,0ft,5ft,10ft,15ft,20ft,25ft,30ft,35ft,40ft,45ft,50ft,55ft,60ft,65ft,70ft,75ft,80ft,85ft,90ft
"Muncy, Max - LHB",2016,0.00,0.52,0.79,1.05,1.29,1.51,1.73,1.93,2.12,2.31,2.50,2.68,2.86,3.04,3.21,3.39,3.56,3.74,3.92
"Muncy, Max - LHB",2018,0.00,0.51,0.79,1.04,1.28,1.51,1.72,1.92,2.12,2.31,2.49,2.67,2.86,3.03,3.21,3.39,3.56,3.75,3.93
"Muncy, Max - LHB",2019,0.00,0.52,0.79,1.04,1.28,1.50,1.72,1.92,2.11,2.30,2.48,2.66,2.84,3.02,3.20,3.37,3.55,3.73,3.91
"Muncy, Max - LHB",2020,0.00,0.53,0.84,1.10,1.34,1.56,1.77,1.97,2.17,2.36,2.55,2.73,2.91,3.09,3.27,3.45,3.63,3.82,4.03
"Muncy, Max - LHB",2021,0.00,0.54,0.84,1.10,1.33,1.56,1.76,1.97,2.16,2.35,2.54,2.72,2.91,3.09,3.26,3.44,3.62,3.81,4.02
"Muncy, Max - LHB",2022,0.00,0.54,0.84,1.11,1.34,1.56,1.77,1.98,2.17,2.36,2.55,2.73,2.91,3.09,3.27,3.45,3.63,3.82,4.01

