Year,Pitch Type,#,%,PA,AB,H,1B,2B,3B,HR,SO,BBE,BA,XBA,SLG,XSLG,WOBA,XWOBA,EV,LA,Whiff%,PutAway%
2022,Fastballs,"1,048",52.9,263,237,53,34,9,3,7,64,175,.224,.239,.376,.365,.294,.299,87.3,10,23.3,23.6
2022,Breaking,740,37.4,211,202,47,22,15,4,6,62,142,.233,.208,.436,.348,.295,.251,85.0,19,36.5,23.8
2022,Offspeed,193,9.7,58,54,9,8,1,0,0,20,35,.167,.204,.185,.247,.179,.230,79.4,14,44.8,29.4
2021,Fastballs,441,53.6,108,98,24,13,8,1,2,23,76,.245,.270,.408,.432,.311,.334,87.0,13,21.4,21.3
2021,Breaking,289,35.2,77,72,20,17,2,0,1,22,51,.278,.235,.347,.323,.288,.263,84.3,15,39.9,21.2
2021,Offspeed,92,11.2,24,24,4,2,1,0,1,10,14,.167,.158,.333,.188,.209,.152,74.0,11,40.0,31.3
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
