Id,Url,PlayerName,Team,PlayerName_Official,PlayerName_Full
641512,https://www.mlb.com/player/641512,DeLuzio,St. Louis Cardinals,Ben DeLuzio,Benjamin Amadeo DeLuzio
670090,https://www.mlb.com/player/670090,Mills W,Kansas City Royals,Wyatt Mills,Gregory Wyatt Mills
641511,https://www.mlb.com/player/641511,Delay,Pittsburgh Pirates,Jason Delay,Jason Thomas Delay
575929,https://www.mlb.com/player/575929,Contreras,Chicago Cubs,Willson Contreras,Willson Eduardo Contreras
608700,https://www.mlb.com/player/608700,Plawecki,Texas Rangers,Kevin Plawecki,Kevin Jeffrey Plawecki
641513,https://www.mlb.com/player/641513,Demeritte,Atlanta Braves,Travis Demeritte,Travis Timothy Demeritte
641755,https://www.mlb.com/player/641755,Kinley,Colorado Rockies,Tyler Kinley,Tyler Harrison Kinley
608701,https://www.mlb.com/player/608701,Refsnyder,Boston Red Sox,Rob Refsnyder,Robert Daniel Refsnyder
453286,https://www.mlb.com/player/453286,Scherzer,New York Mets,Max Scherzer,Maxwell M. Scherzer
676879,https://www.mlb.com/player/676879,Ashby,Milwaukee Brewers,Aaron Ashby,Aaron Ashby
676637,https://www.mlb.com/player/676637,Sanders,Tampa Bay Rays,Phoenix Sanders,Phoenix Clark Sanders
676632,https://www.mlb.com/player/676632,Madris,Pittsburgh Pirates,Bligh Madris,Bligh John Madris
641771,https://www.mlb.com/player/641771,Kuhl,Colorado Rockies,Chad Kuhl,Chad Michael Kuhl
672279,https://www.mlb.com/player/672279,Siani,Cincinnati Reds,Michael Siani,Michael Siani
570488,https://www.mlb.com/player/570488,Valdez P,Boston Red Sox,Phillips Valdez,Phillips Chalier Valdez
660271,https://www.mlb.com/player/660271,Ohtani,Los Angeles Angels,Shohei Ohtani,Shohei Ohtani
571578,https://www.mlb.com/player/571578,Corbin,Washington Nationals,Patrick Corbin,Patrick Alan Corbin
664871,https://www.mlb.com/player/664871,Dowdy,Cincinnati Reds,Kyle Dowdy,Kyle Alexander Dowdy
669084,https://www.mlb.com/player/669084,Hall DL,Baltimore Orioles,DL Hall,Dayton Lane Hall
408234,https://www.mlb.com/player/408234,Cabrera M,Detroit Tigers,Miguel Cabrera,Jose Miguel Cabrera
570482,https://www.mlb.com/player/570482,Urshela,Minnesota Twins,Gio Urshela,Giovanny Urshela
669087,https://www.mlb.com/player/669087,Huff,Texas Rangers,Sam Huff,Samuel Nicholas Huff
686681,https://www.mlb.com/player/686681,Massey,Kansas City Royals,Michael Massey,Michael Massey
663538,https://www.mlb.com/player/663538,Hoerner,Chicago Cubs,Nico Hoerner,Nicholas Mackie Hoerner
666808,https://www.mlb.com/player/666808,Doval,San Francisco Giants,Camilo Doval,Camilo Doval
606993,https://www.mlb.com/player/606993,Hager,Arizona Diamondbacks,Jake Hager,Jake William Hager
606992,https://www.mlb.com/player/606992,Haase,Detroit Tigers,Eric Haase,Eric Michael Haase
663776,https://www.mlb.com/player/663776,Sandoval,Los Angeles Angels,Patrick Sandoval,Patrick Jordan Sandoval
686676,https://www.mlb.com/player/686676,Lee K,Houston Astros,Korey Lee,Korey Bryan Lee
663773,https://www.mlb.com/player/663773,Hoeing,Miami Marlins,Bryan Hoeing,Bryan Jerome Hoeing
676641,https://www.mlb.com/player/676641,Sulser,Baltimore Orioles,Beau Sulser,Beau Grayson Sulser
672284,https://www.mlb.com/player/672284,Kelenic,Seattle Mariners,Jarred Kelenic,Jarred Robert Kelenic
605421,https://www.mlb.com/player/605421,Perez M,Pittsburgh Pirates,Michael Perez,Michael Perez
642851,https://www.mlb.com/player/642851,Wynns,San Francisco Giants,Austin Wynns,Robert Austin Wynns
666801,https://www.mlb.com/player/666801,Castro R,Pittsburgh Pirates,Rodolfo Castro,Rodolfo Castro
641525,https://www.mlb.com/player/641525,Dixon,San Diego Padres,Brandon Dixon,Brandon Allen Dixon
672282,https://www.mlb.com/player/672282,Detmers,Los Angeles Angels,Reid Detmers,Reid Kristien Detmers
523260,https://www.mlb.com/player/523260,Kelly J,Chicago White Sox,Joe Kelly,Joseph William Kelly
641540,https://www.mlb.com/player/641540,Dunning,Texas Rangers,Dane Dunning,Dane Anthony Dunning
650496,https://www.mlb.com/player/650496,Mejia,Milwaukee Brewers,J.C. Mejia,Jean Carlos Mejia
640451,https://www.mlb.com/player/640451,Harvey H,Washington Nationals,Hunter Harvey,Hunter Luke Harvey
570257,https://www.mlb.com/player/570257,Rodriguez J,New York Mets,Joely Rodriguez,Joely Rodriguez
663574,https://www.mlb.com/player/663574,Santillan,Cincinnati Reds,Tony Santillan,Antonio Santillan
615698,https://www.mlb.com/player/615698,Quantrill,Cleveland Guardians,Cal Quantrill,Cal Paul Quantrill
665750,https://www.mlb.com/player/665750,Taveras,Texas Rangers,Leody Taveras,Leody Taveras
661395,https://www.mlb.com/player/661395,Duran J,Minnesota Twins,Jhoan Duran,Jhoan Manuel Duran
682051,https://www.mlb.com/player/682051,Hill G,Detroit Tigers,Garrett Hill,Garrett Hill
665506,https://www.mlb.com/player/665506,Pache,Oakland Athletics,Cristian Pache,Cristian Rafael Pache
593140,https://www.mlb.com/player/593140,Feliz,Boston Red Sox,Michael Feliz,Michael Feliz
661388,https://www.mlb.com/player/661388,Contreras Wm,Atlanta Braves,William Contreras,William Jesus Contreras
665742,https://www.mlb.com/player/665742,Soto J,San Diego Padres,Juan Soto,Juan Jose Soto
641531,https://www.mlb.com/player/641531,Dozier,Kansas City Royals,Hunter Dozier,Hunter William Dozier
640444,https://www.mlb.com/player/640444,Crowe,Pittsburgh Pirates,Wil Crowe,William Chandler Crowe
611093,https://www.mlb.com/player/611093,Bracho,Atlanta Braves,Silvino Bracho,Silvino Bracho
628338,https://www.mlb.com/player/628338,Heredia,Atlanta Braves,Guillermo Heredia,Guillermo Heredia
641778,https://www.mlb.com/player/641778,Lauer,Milwaukee Brewers,Eric Lauer,Eric Lance Lauer
640449,https://www.mlb.com/player/640449,Frazier,Chicago Cubs,Jackson Frazier,Clint Jackson Frazier
606988,https://www.mlb.com/player/606988,Greiner,Arizona Diamondbacks,Grayson Greiner,Grayson James Greiner
640448,https://www.mlb.com/player/640448,Finnegan,Washington Nationals,Kyle Finnegan,Kyle Edward Finnegan
641779,https://www.mlb.com/player/641779,Leblanc,Miami Marlins,Charles Leblanc,Charles Leblanc
650489,https://www.mlb.com/player/650489,Castro W,Detroit Tigers,Willi Castro,Willi Rafael Castro
640461,https://www.mlb.com/player/640461,Pinder,Oakland Athletics,Chad Pinder,Chad Hudson Pinder
641793,https://www.mlb.com/player/641793,Littell,San Francisco Giants,Zack Littell,Zack Stuart Littell
640462,https://www.mlb.com/player/640462,Puk,Oakland Athletics,A.J. Puk,Andrew Jacob Puk
660294,https://www.mlb.com/player/660294,Tsutsugo,Pittsburgh Pirates,Yoshi Tsutsugo,Yoshitomo Tsutsugo
661383,https://www.mlb.com/player/661383,Ortega O,Los Angeles Angels,Oliver Ortega,Oliver Ortega
572204,https://www.mlb.com/player/572204,Thompson T,Los Angeles Dodgers,Trayce Thompson,Trayce Nikolas Thompson
592273,https://www.mlb.com/player/592273,Drury,San Diego Padres,Brandon Drury,Brandon S. Drury
594694,https://www.mlb.com/player/594694,Difo,Arizona Diamondbacks,Wilmer Difo,Wilmer Francisco Difo
663559,https://www.mlb.com/player/663559,Falter,Philadelphia Phillies,Bailey Falter,Bailey Falter
683146,https://www.mlb.com/player/683146,Baty,New York Mets,Brett Baty,Brett Austin Baty
663558,https://www.mlb.com/player/663558,Moran,Minnesota Twins,Jovani Moran,Jovani Moran
425844,https://www.mlb.com/player/425844,Greinke,Kansas City Royals,Zack Greinke,Donald Zackary Greinke
663556,https://www.mlb.com/player/663556,McClanahan,Tampa Bay Rays,Shane McClanahan,Shane McClanahan
663554,https://www.mlb.com/player/663554,Mize,Detroit Tigers,Casey Mize,Casey A. Mize
677950,https://www.mlb.com/player/677950,Thomas A,Arizona Diamondbacks,Alek Thomas,Alek Thomas
677951,https://www.mlb.com/player/677951,Witt Jr.,Kansas City Royals,Bobby Witt Jr.,Robert Andrew Witt Jr.
605400,https://www.mlb.com/player/605400,Nola Aa,Philadelphia Phillies,Aaron Nola,Aaron Michael Nola
640455,https://www.mlb.com/player/640455,Manaea,San Diego Padres,Sean Manaea,Sean Anthony Manaea
641302,https://www.mlb.com/player/641302,Alexander T,Detroit Tigers,Tyler Alexander,Tyler John Alexander
641786,https://www.mlb.com/player/641786,Lewis,Seattle Mariners,Kyle Lewis,Kyle Alexander Lewis
640458,https://www.mlb.com/player/640458,Mercado,Cleveland Guardians,Oscar Mercado,Oscar Mauricio Mercado
640457,https://www.mlb.com/player/640457,Meadows,Detroit Tigers,Austin Meadows,Austin Wade Meadows
650490,https://www.mlb.com/player/650490,Diaz Y,Tampa Bay Rays,Yandy Diaz,Yandy Diaz
656818,https://www.mlb.com/player/656818,Overton,Cincinnati Reds,Connor Overton,Connor Danford Overton
640470,https://www.mlb.com/player/640470,Alzolay,Chicago Cubs,Adbert Alzolay,Adbert Marcelo Alzolay
518934,https://www.mlb.com/player/518934,LeMahieu,New York Yankees,DJ LeMahieu,David John LeMahieu
595978,https://www.mlb.com/player/595978,Hedges,Cleveland Guardians,Austin Hedges,Austin Charles Hedges
656811,https://www.mlb.com/player/656811,O'Hearn,Kansas City Royals,Ryan O'Hearn,Ryan Patrick O'Hearn
489446,https://www.mlb.com/player/489446,Yates,Atlanta Braves,Kirby Yates,Kirby Kali Yates
468504,https://www.mlb.com/player/468504,Chacin,Colorado Rockies,Jhoulys Chacin,Jhoulys Jose Chacin
571760,https://www.mlb.com/player/571760,Heaney,Los Angeles Dodgers,Andrew Heaney,Andrew M. Heaney
656814,https://www.mlb.com/player/656814,Ortiz L.F.,San Francisco Giants,Luis Ortiz,Luis Francisco Ortiz
666619,https://www.mlb.com/player/666619,Santos,San Francisco Giants,Gregory Santos,Gregory Omar Santos
471911,https://www.mlb.com/player/471911,Carrasco,New York Mets,Carlos Carrasco,Carlos Luis Carrasco
502110,https://www.mlb.com/player/502110,Martinez,Boston Red Sox,J.D. Martinez,Julio Daniel Martinez
663586,https://www.mlb.com/player/663586,Riley,Atlanta Braves,Austin Riley,Michael Austin Riley
686469,https://www.mlb.com/player/686469,Pasquantino,Kansas City Royals,Vinnie Pasquantino,Vincent Joseph Pasquantino
641796,https://www.mlb.com/player/641796,Locastro,New York Yankees,Tim Locastro,Timothy Donald Locastro
641312,https://www.mlb.com/player/641312,Anderson,Toronto Blue Jays,Shaun Anderson,Shaun Anderson
641553,https://www.mlb.com/player/641553,2-Engel,Chicago White Sox,Adam Engel,Adam Trevor Engel
641313,https://www.mlb.com/player/641313,Anderson Ti,Chicago White Sox,Tim Anderson,Timothy Devon Anderson
606965,https://www.mlb.com/player/606965,Devenski,Philadelphia Phillies,Chris Devenski,Christopher Michael Devenski
624133,https://www.mlb.com/player/624133,Suarez R,Philadelphia Phillies,Ranger Suarez,Ranger Jose Suarez
662253,https://www.mlb.com/player/662253,Munoz A,Seattle Mariners,Andres Munoz,Andres Clemente Munoz
592450,https://www.mlb.com/player/592450,Judge,New York Yankees,Aaron Judge,Aaron James Judge
572863,https://www.mlb.com/player/572863,Garneau,Detroit Tigers,Dustin Garneau,Dustin Thomas Garneau
528748,https://www.mlb.com/player/528748,Castellanos H,Arizona Diamondbacks,Humberto Castellanos,Humberto Castellanos
664670,https://www.mlb.com/player/664670,Lopez A,Cincinnati Reds,Alejo Lopez,Jesus Alejo Lopez
571771,https://www.mlb.com/player/571771,Hernandez K,Boston Red Sox,Enrique Hernandez,Enrique J. Hernandez
656803,https://www.mlb.com/player/656803,Norwood,Philadelphia Phillies,James Norwood,James Krittipum Norwood
592696,https://www.mlb.com/player/592696,Rosario E,Atlanta Braves,Eddie Rosario,Eddie Manuel Rosario
592454,https://www.mlb.com/player/592454,Kahnle,Los Angeles Dodgers,Tommy Kahnle,Thomas Robert Kahnle
506702,https://www.mlb.com/player/506702,Leon,Minnesota Twins,Sandy Leon,Sandy David Leon
676684,https://www.mlb.com/player/676684,Vest,Detroit Tigers,Will Vest,William Vest
456781,https://www.mlb.com/player/456781,Solano,Cincinnati Reds,Donovan Solano,Donovan Solano
641329,https://www.mlb.com/player/641329,Baker,Baltimore Orioles,Bryan Baker,Bryan Scott Baker
642657,https://www.mlb.com/player/642657,Ogando,Tampa Bay Rays,Cristofer Ogando,Cristofer Jesus Ogando
456501,https://www.mlb.com/player/456501,Cueto,Chicago White Sox,Johnny Cueto,Johnny Cueto
476595,https://www.mlb.com/player/476595,Luetge,New York Yankees,Lucas Luetge,Lucas Lester Luetge
640492,https://www.mlb.com/player/640492,Azocar,San Diego Padres,Jose Azocar,Jose Enrique Azocar
596847,https://www.mlb.com/player/596847,Choi,Tampa Bay Rays,Ji-Man Choi,Ji-Man Choi
641582,https://www.mlb.com/player/641582,Foster,Chicago White Sox,Matt Foster,Matthew James Foster
676646,https://www.mlb.com/player/676646,Reks,Texas Rangers,Zach Reks,Zach Joseph Reks
641584,https://www.mlb.com/player/641584,Fraley,Cincinnati Reds,Jake Fraley,Jake Arnold Fraley
593576,https://www.mlb.com/player/593576,Neris,Houston Astros,Hector Neris,Hector Neris
593334,https://www.mlb.com/player/593334,German,New York Yankees,Domingo German,Domingo German
665795,https://www.mlb.com/player/665795,Cabrera E,Miami Marlins,Edward Cabrera,Edward Brany Cabrera
663372,https://www.mlb.com/player/663372,Feltner,Colorado Rockies,Ryan Feltner,Ryan Donald Feltner
595751,https://www.mlb.com/player/595751,Alfaro,San Diego Padres,Jorge Alfaro,Jorge Mario Alfaro
642423,https://www.mlb.com/player/642423,Sierra,Los Angeles Angels,Magneuris Sierra,Magneuris Sierra
643511,https://www.mlb.com/player/643511,Rogers Ty,San Francisco Giants,Tyler Rogers,Tyler Scott Rogers
602104,https://www.mlb.com/player/602104,Urias R,Baltimore Orioles,Ramon Urias,Ramon Francisco Urias
453268,https://www.mlb.com/player/453268,Bard D,Colorado Rockies,Daniel Bard,Daniel Paul Bard
547001,https://www.mlb.com/player/547001,Poteet,Miami Marlins,Cody Poteet,Cody Austin Poteet
605612,https://www.mlb.com/player/605612,Castro H,Detroit Tigers,Harold Castro,Harold Arnaldo Castro
642201,https://www.mlb.com/player/642201,White E,Texas Rangers,Eli White,Elijah Thomas White
621082,https://www.mlb.com/player/621082,Lemoine,Oakland Athletics,Jacob Lemoine,Jacob Alan Lemoine
572403,https://www.mlb.com/player/572403,VerHagen,St. Louis Cardinals,Drew VerHagen,Drew Edward VerHagen
592473,https://www.mlb.com/player/592473,Kolarek,Oakland Athletics,Adam Kolarek,Adam John Kolarek
656821,https://www.mlb.com/player/656821,Padlo,Seattle Mariners,Kevin Padlo,Kevin Michael Padlo
503449,https://www.mlb.com/player/503449,Peralta Wi,Detroit Tigers,Wily Peralta,Wily Peralta
664208,https://www.mlb.com/player/664208,Maton P,Houston Astros,Phil Maton,Phillip Louis Maton
664202,https://www.mlb.com/player/664202,Cyr,Oakland Athletics,Tyler Cyr,Tyler O'Neil Cyr
643524,https://www.mlb.com/player/643524,Schwindel,Chicago Cubs,Frank Schwindel,Frank J. Schwindel
668800,https://www.mlb.com/player/668800,Knizner,St. Louis Cardinals,Andrew Knizner,Andrew Robert Knizner
676664,https://www.mlb.com/player/676664,Sears,Oakland Athletics,JP Sears,John Patrick Sears
606930,https://www.mlb.com/player/606930,Barnes J,New York Yankees,Jacob Barnes,Jacob Andrew Barnes
680911,https://www.mlb.com/player/680911,Miller O,Cleveland Guardians,Owen Miller,Owen Robert Miller
666624,https://www.mlb.com/player/666624,Morel,Chicago Cubs,Christopher Morel,Christopher Rafael Morel
553902,https://www.mlb.com/player/553902,Astudillo,Miami Marlins,Willians Astudillo,Willians Jose Astudillo
668804,https://www.mlb.com/player/668804,Reynolds B,Pittsburgh Pirates,Bryan Reynolds,Bryan Patrick Reynolds
676660,https://www.mlb.com/player/676660,Solomon,Cincinnati Reds,Jared Solomon,Jared Solomon
592669,https://www.mlb.com/player/592669,Renfroe,Milwaukee Brewers,Hunter Renfroe,Dustin Hunter Renfroe
650633,https://www.mlb.com/player/650633,King,New York Yankees,Michael King,Michael McRae King
572816,https://www.mlb.com/player/572816,Dickerson,St. Louis Cardinals,Corey Dickerson,McKenzie Corey Dickerson
669257,https://www.mlb.com/player/669257,Smith W.D.,Los Angeles Dodgers,Will Smith,William Dills Smith
670242,https://www.mlb.com/player/670242,Wallner,Minnesota Twins,Matt Wallner,Matthew Wallner
669256,https://www.mlb.com/player/669256,Solak,Texas Rangers,Nick Solak,Nicholas Blake Solak
628708,https://www.mlb.com/player/628708,Marte Y,San Francisco Giants,Yunior Marte,Yunior Marte
543257,https://www.mlb.com/player/543257,Grossman,Atlanta Braves,Robbie Grossman,Robert Edward Grossman
669016,https://www.mlb.com/player/669016,Marsh,Philadelphia Phillies,Brandon Marsh,Brandon Chase Marsh
570632,https://www.mlb.com/player/570632,Urena,Colorado Rockies,Jose Urena,Jose Miguel Urena
592663,https://www.mlb.com/player/592663,Realmuto,Philadelphia Phillies,J.T. Realmuto,Jacob Tyler Realmuto
592662,https://www.mlb.com/player/592662,Ray,Seattle Mariners,Robbie Ray,Robert Glenn Ray
641914,https://www.mlb.com/player/641914,Neuse,Oakland Athletics,Sheldon Neuse,Sheldon Lynn Neuse
657277,https://www.mlb.com/player/657277,Webb,San Francisco Giants,Logan Webb,Logan T. Webb
686823,https://www.mlb.com/player/686823,Brennan,Cleveland Guardians,Will Brennan,William Daniel Brennan
521230,https://www.mlb.com/player/521230,Hendriks,Chicago White Sox,Liam Hendriks,Liam Johnson Hendriks
607455,https://www.mlb.com/player/607455,Banda,New York Yankees,Anthony Banda,Frank Anthony Banda
607216,https://www.mlb.com/player/607216,Krehbiel,Baltimore Orioles,Joey Krehbiel,Joseph Roland Krehbiel
607457,https://www.mlb.com/player/607457,Barraclough,Los Angeles Angels,Kyle Barraclough,Kyle David Barraclough
656180,https://www.mlb.com/player/656180,Adams,Washington Nationals,Riley Adams,Riley Keaton Adams
628711,https://www.mlb.com/player/628711,Urias J,Los Angeles Dodgers,Julio Urias,Julio Cesar Urias
661527,https://www.mlb.com/player/661527,Martinez S,Houston Astros,Seth Martinez,Seth Antonio Martinez
656185,https://www.mlb.com/player/656185,Allen G,Pittsburgh Pirates,Greg Allen,Greg Lomack Allen
475479,https://www.mlb.com/player/475479,Phelps,Toronto Blue Jays,David Phelps,David Edward Phelps
663947,https://www.mlb.com/player/663947,Holton,Arizona Diamondbacks,Tyler Holton,Tyler Holton
657272,https://www.mlb.com/player/657272,Uelmen,Chicago Cubs,Erich Uelmen,Erich Uelmen
594838,https://www.mlb.com/player/594838,Gosselin,Los Angeles Angels,Phil Gosselin,Philip David Gosselin
669004,https://www.mlb.com/player/669004,Melendez,Kansas City Royals,MJ Melendez,Mervyl S. Melendez
669003,https://www.mlb.com/player/669003,Mitchell,Milwaukee Brewers,Garrett Mitchell,Garrett Antony-Charles Mitchell
571976,https://www.mlb.com/player/571976,Myers,San Diego Padres,Wil Myers,William Bradford Myers
594835,https://www.mlb.com/player/594835,Gonzales,Seattle Mariners,Marco Gonzales,Marco Elias Gonzales
671345,https://www.mlb.com/player/671345,Foley,Detroit Tigers,Jason Foley,Jason Joseph Foley
660670,https://www.mlb.com/player/660670,Acuna Jr.,Atlanta Braves,Ronald Acuna Jr.,Ronald Jose Acuna Jr.
571970,https://www.mlb.com/player/571970,Muncy,Los Angeles Dodgers,Max Muncy,Maxwell Steven Muncy
669242,https://www.mlb.com/player/669242,Edman,St. Louis Cardinals,Tommy Edman,Thomas Hyunsu Edman
657024,https://www.mlb.com/player/657024,Swanson E,Seattle Mariners,Erik Swanson,Erik Swanson
641927,https://www.mlb.com/player/641927,Ober,Minnesota Twins,Bailey Ober,John Bailey Ober
607680,https://www.mlb.com/player/607680,Pillar,Los Angeles Dodgers,Kevin Pillar,Kevin Andrew Pillar
657265,https://www.mlb.com/player/657265,Strzelecki,Milwaukee Brewers,Peter Strzelecki,Peter J. Strzelecki
681146,https://www.mlb.com/player/681146,Bride,Oakland Athletics,Jonah Bride,Jonah Bride
607200,https://www.mlb.com/player/607200,Fedde,Washington Nationals,Erick Fedde,Erick James Fedde
685503,https://www.mlb.com/player/685503,Arihara,Texas Rangers,Kohei Arihara,Kohei Arihara
606115,https://www.mlb.com/player/606115,Arcia,Atlanta Braves,Orlando Arcia,Orlando Jesus Arcia
514917,https://www.mlb.com/player/514917,Hernandez,Washington Nationals,Cesar Hernandez,Cesar Augusto Hernandez
623912,https://www.mlb.com/player/623912,Ramirez H,Tampa Bay Rays,Harold Ramirez,Harold Andres Ramirez
607208,https://www.mlb.com/player/607208,Turner,Los Angeles Dodgers,Trea Turner,Trea Vance Turner
675911,https://www.mlb.com/player/675911,Strider,Atlanta Braves,Spencer Strider,Spencer Robert Strider
592206,https://www.mlb.com/player/592206,Castellanos N,Philadelphia Phillies,Nick Castellanos,Nicholas A. Castellanos
669276,https://www.mlb.com/player/669276,Lee D,Atlanta Braves,Dylan Lee,Dylan Ryan Lee
650895,https://www.mlb.com/player/650895,Castillo. D,Seattle Mariners,Diego Castillo,Diego Castillo
595956,https://www.mlb.com/player/595956,Gallagher,Kansas City Royals,Cam Gallagher,Cameron Joseph Gallagher
672640,https://www.mlb.com/player/672640,Lopez O,Toronto Blue Jays,Otto Lopez,Otto Ariel Lopez
571745,https://www.mlb.com/player/571745,Haniger,Seattle Mariners,Mitch Haniger,Mitchell Evan Haniger
650893,https://www.mlb.com/player/650893,Cabrera G,St. Louis Cardinals,Genesis Cabrera,Genesis Cabrera
543238,https://www.mlb.com/player/543238,Gose,Cleveland Guardians,Anthony Gose,Anthony Robert Gose
669270,https://www.mlb.com/player/669270,Kuhnel,Cincinnati Reds,Joel Kuhnel,Joel Kenneth Kuhnel
571740,https://www.mlb.com/player/571740,Hamilton,Minnesota Twins,Billy Hamilton,Billy R. Hamilton
571980,https://www.mlb.com/player/571980,Naquin,New York Mets,Tyler Naquin,Tyler Wesley Naquin
592200,https://www.mlb.com/player/592200,Casali,Seattle Mariners,Curt Casali,Curt Michael Casali
675916,https://www.mlb.com/player/675916,Karinchak,Cleveland Guardians,James Karinchak,James Stephen Karinchak
521692,https://www.mlb.com/player/521692,Perez S,Kansas City Royals,Salvador Perez,Salvador Johan Perez
605253,https://www.mlb.com/player/605253,Gore,New York Mets,Terrance Gore,Terrance J. Gore
543243,https://www.mlb.com/player/543243,Gray S,Minnesota Twins,Sonny Gray,Sonny Douglas Gray
663728,https://www.mlb.com/player/663728,Raleigh,Seattle Mariners,Cal Raleigh,Caleb John Raleigh
657053,https://www.mlb.com/player/657053,Toussaint,Los Angeles Angels,Touki Toussaint,Dany Gilbert Kiti Toussaint
546991,https://www.mlb.com/player/546991,Almora Jr.,Cincinnati Reds,Albert Almora Jr.,Reinaldo Albert Almora Jr.
546990,https://www.mlb.com/player/546990,Alford,Pittsburgh Pirates,Anthony Alford,Anthony Joseph Alford
661309,https://www.mlb.com/player/661309,Martinez A,Oakland Athletics,Adrian Martinez,Adrian Misael Martinez
641933,https://www.mlb.com/player/641933,O'Neill,St. Louis Cardinals,Tyler O'Neill,Tyler Alan O'Neill
675921,https://www.mlb.com/player/675921,Howard,Texas Rangers,Spencer Howard,Spencer Lee Howard
543228,https://www.mlb.com/player/543228,Gomes,Chicago Cubs,Yan Gomes,Yan Gomes
669023,https://www.mlb.com/player/669023,Downs Jet,Boston Red Sox,Jeter Downs,Jeter Deion Downs
650402,https://www.mlb.com/player/650402,Torres,New York Yankees,Gleyber Torres,Gleyber David Torres
650644,https://www.mlb.com/player/650644,Civale,Cleveland Guardians,Aaron Civale,Aaron James Civale
456713,https://www.mlb.com/player/456713,Bush,Milwaukee Brewers,Matt Bush,Matthew Brian Bush
570666,https://www.mlb.com/player/570666,Cessa,Cincinnati Reds,Luis Cessa,Luis Enrique Cessa
456715,https://www.mlb.com/player/456715,Cain,Milwaukee Brewers,Lorenzo Cain,Lorenzo Lamar Cain
570663,https://www.mlb.com/player/570663,Robles,Boston Red Sox,Hansel Robles,Hansel Manuel Robles
571510,https://www.mlb.com/player/571510,Boyd,Seattle Mariners,Matthew Boyd,Matthew Robert Boyd
617228,https://www.mlb.com/player/617228,Sawamura,Boston Red Sox,Hirokazu Sawamura,Hirokazu Sawamura
669261,https://www.mlb.com/player/669261,Suwinski,Pittsburgh Pirates,Jack Suwinski,Jack William Suwinski
519151,https://www.mlb.com/player/519151,Pressly,Houston Astros,Ryan Pressly,Thomas Ryan Pressly
669022,https://www.mlb.com/player/669022,Gore,San Diego Padres,MacKenzie Gore,MacKenzie Evan Gore
501625,https://www.mlb.com/player/501625,Alvarez,San Francisco Giants,Jose Alvarez,Jose Ricardo Alvarez
500779,https://www.mlb.com/player/500779,Quintana,St. Louis Cardinals,Jose Quintana,Jose Guillermo Quintana
657044,https://www.mlb.com/player/657044,Thompson R,Tampa Bay Rays,Ryan Thompson,Ryan Scott Thompson
519390,https://www.mlb.com/player/519390,Vogt,Oakland Athletics,Stephen Vogt,Stephen Guy Vogt
660688,https://www.mlb.com/player/660688,Ruiz K,Washington Nationals,Keibert Ruiz,Keibert Jose Ruiz
605244,https://www.mlb.com/player/605244,Garcia Ar,Cincinnati Reds,Aramis Garcia,Aramis Michael Garcia
488771,https://www.mlb.com/player/488771,Castro,Houston Astros,Jason Castro,Jason Michael Castro
605483,https://www.mlb.com/player/605483,Snell,San Diego Padres,Blake Snell,Blake Ashton Snell
605242,https://www.mlb.com/player/605242,Fulmer,Minnesota Twins,Michael Fulmer,Michael Joseph Fulmer
661531,https://www.mlb.com/player/661531,Serven,Colorado Rockies,Brian Serven,Brian Nicholas Serven
641941,https://www.mlb.com/player/641941,Pagan,Minnesota Twins,Emilio Pagan,Emilio Enrique Pagan
543475,https://www.mlb.com/player/543475,Lyles,Baltimore Orioles,Jordan Lyles,Jordan Horton Lyles
605488,https://www.mlb.com/player/605488,Springs,Tampa Bay Rays,Jeffrey Springs,Jeffrey Scott Springs
641943,https://www.mlb.com/player/641943,Palacios,Washington Nationals,Josh Palacios,Joshua John Palacios
657041,https://www.mlb.com/player/657041,Thomas L,Washington Nationals,Lane Thomas,Lane Michael Thomas
571927,https://www.mlb.com/player/571927,Matz,St. Louis Cardinals,Steven Matz,Steven Jakob Matz
670046,https://www.mlb.com/player/670046,Rosenberg,Los Angeles Angels,Kenny Rosenberg,Kenneth Rosenberg
670288,https://www.mlb.com/player/670288,Fishman,Miami Marlins,Jake Fishman,Jake Layton Fishman
592866,https://www.mlb.com/player/592866,Williams,New York Mets,Trevor Williams,Trevor Anthony Williams
593958,https://www.mlb.com/player/593958,Rodriguez Ed,Detroit Tigers,Eduardo Rodriguez,Eduardo Jose Rodriguez
594807,https://www.mlb.com/player/594807,Duvall,Atlanta Braves,Adam Duvall,Adam Lynn Duvall
592622,https://www.mlb.com/player/592622,Payton,Chicago White Sox,Mark Payton,Mark D. Payton
592626,https://www.mlb.com/player/592626,Pederson,San Francisco Giants,Joc Pederson,Joc R. Pederson
501659,https://www.mlb.com/player/501659,Almonte A,Boston Red Sox,Abraham Almonte,Abraham Almonte
663989,https://www.mlb.com/player/663989,Vespi,Baltimore Orioles,Nick Vespi,Nicholas Anthony Vespi
657077,https://www.mlb.com/player/657077,Verdugo,Boston Red Sox,Alex Verdugo,Alexander Brady Verdugo
663986,https://www.mlb.com/player/663986,Stephan,Cleveland Guardians,Trevor Stephan,Trevor R. Stephan
665923,https://www.mlb.com/player/665923,Ruiz E,San Diego Padres,Esteury Ruiz,Esteury Ruiz
665922,https://www.mlb.com/player/665922,Muzziotti,Philadelphia Phillies,Simon Muzziotti,Simon Jose Muzziotti
